gate_id,family,stage,metric,direction,estimate,standard_error,bound,margin,cluster_count,passed,denominator
ab/c16/shared/one_g/IDLE/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,2.4551836153764154e-11,1.3492632444640236e-11,4.674524156745375e-11,0.12,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/X/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026045843450207347,0.012684867215896522,0.023469334192485952,0.1,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,6.023470355543224e-05,6.02273184583387e-05,0.00015929982676319199,0.08,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478842922,0.005208333333143622,0.013775279452236458,0.1,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782455564400034e-07,0.0,5.782455564400034e-07,0.12,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.788987971600764e-07,5.864594573232519e-21,9.78898797160086e-07,0.18,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.406194896138359e-07,0.0,3.406194896138359e-07,0.24,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.259863879887746e-09,0.0,1.259863879887746e-09,0.24,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0796086329629048e-05,5.223465689434593e-07,1.1655269978081353e-05,0.0375,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/X/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,5.3652426978158434e-11,3.1557065744763016e-11,1.0555918102437795e-10,0.12,768,True,ab/c16/shared/one_g/X: paired seed_position
ab/c16/shared/one_g/Z/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.002604584345020735,0.012684867215896522,0.023469334192485952,0.1,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,6.0234703555607734e-05,6.022731845833688e-05,0.0001592998267633645,0.08,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478842922,0.005208333333143622,0.013775279452236458,0.1,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782455564400032e-07,2.9322972866162594e-21,5.782455564400081e-07,0.12,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.7889879701436e-07,5.864594573232519e-21,9.788987970143697e-07,0.18,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.406194896138359e-07,0.0,3.406194896138359e-07,0.24,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2598639909100484e-09,0.0,1.2598639909100484e-09,0.24,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0126186635661411e-05,5.141761518559895e-07,1.0971931143933687e-05,0.0375,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/Z/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,2.9368893217315454e-11,1.2721913338500713e-11,5.029457851391066e-11,0.12,768,True,ab/c16/shared/one_g/Z: paired seed_position
ab/c16/shared/one_g/XZ/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026045874974397728,0.01264235433903027,0.023399409885199396,0.1,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.00011869891715744647,0.00011868488909074417,0.0003139181874426902,0.08,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478868289,0.005208333333143589,0.013775279452261771,0.1,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782268179856952e-07,2.9322972866162594e-21,5.782268179857001e-07,0.12,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.787945360286828e-07,5.864594573232519e-21,9.787945360286925e-07,0.18,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4062465759099325e-07,0.0,3.4062465759099325e-07,0.24,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2990182263195038e-09,0.0,1.2990182263195038e-09,0.24,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0192778101919282e-05,5.090938570636444e-07,1.103016297916913e-05,0.0375,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/XZ/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.3123774249189963e-10,9.399636606667192e-11,2.858480061369232e-10,0.12,768,True,ab/c16/shared/one_g/XZ: paired seed_position
ab/c16/shared/one_g/RESET/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,1.5869086406186345e-06,5.754312437827897e-06,1.1051910324591818e-05,0.1,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.1749280816000507e-06,1.174635956614795e-06,3.1070322951855087e-06,0.08,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0,0.0,0.0,0.1,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.78217484620338e-07,2.9322972866162594e-21,5.782174846203428e-07,0.12,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.788834868116688e-07,5.864594573232519e-21,9.788834868116785e-07,0.18,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.406096926727997e-07,0.0,3.406096926727997e-07,0.24,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.276100447533679e-09,0.0,1.276100447533679e-09,0.24,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0251198705705141e-05,5.219865285138832e-07,1.110979014035101e-05,0.0375,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/RESET/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,6.273197458808489e-11,3.9947422708253366e-11,1.2843963771711905e-10,0.12,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/shared/one_g/HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.002604578669754565,0.012730077595923374,0.023543692974782805,0.1,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.1748763503080576e-06,1.1745842371918543e-06,3.1068954930131073e-06,0.08,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478820133,0.005208333333143651,0.013775279452213716,0.1,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782414826718753e-07,0.0,5.782414826718753e-07,0.12,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789445869682986e-07,5.864594573232519e-21,9.789445869683084e-07,0.18,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.406121001914286e-07,0.0,3.406121001914286e-07,0.24,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2477878730265957e-09,0.0,1.2477878730265957e-09,0.24,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.1172477389145551e-05,5.33045014674867e-07,1.2049258414861906e-05,0.0375,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,5.104080356503717e-10,4.773650491224825e-10,1.2956036680793548e-09,0.12,768,True,ab/c16/shared/one_g/HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026045786702092273,0.01273007759592772,0.023543692975244616,0.1,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.1748754018831252e-06,1.174583289261769e-06,3.1068929853819358e-06,0.08,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478819798,0.005208333333143652,0.013775279452213386,0.1,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782414677344644e-07,0.0,5.782414677344644e-07,0.12,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789445478084296e-07,5.864594573232519e-21,9.789445478084394e-07,0.18,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.406120987481387e-07,0.0,3.406120987481387e-07,0.24,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2478055255726872e-09,0.0,1.2478055255726872e-09,0.24,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0568873729895878e-05,5.261880632131673e-07,1.1434376074130626e-05,0.0375,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/LKG_HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,3.1974661678182594e-11,3.068001885423599e-11,8.243880196551222e-11,0.12,768,True,ab/c16/shared/one_g/LKG_HOLD: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024960578266714,0.01069968705596351,0.018901915119073968,0.1,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.375599094616539e-05,0.00016239939239272706,0.00036087922053805785,0.08,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668120669135,0.004512508808128289,0.010026583291767196,0.1,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.78095426694586e-07,2.9322972866162594e-21,5.780954266945909e-07,0.12,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.790356730926531e-07,5.864594573232519e-21,9.790356730926628e-07,0.18,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4052628727909706e-07,0.0,3.4052628727909706e-07,0.24,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2480076971854714e-09,0.0,1.2480076971854714e-09,0.24,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.1841351713797547e-05,5.990341471464324e-07,1.2826675203399138e-05,0.0375,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/IDLE/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,7.975842706985546e-09,7.95452402282224e-09,2.1059870396597323e-08,0.12,768,True,ab/c16/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c16/shared/zero_one_plus_g/X/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024682922075687,0.010712424859472998,0.018922839175756843,0.1,768,True,ab/c16/shared/zero_one_plus_g/X: paired seed_position
ab/c16/shared/zero_one_plus_g/X/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.00010903177017944918,0.0001888687415260642,0.000419693204696356,0.08,768,True,ab/c16/shared/zero_one_plus_g/X: paired seed_position
ab/c16/shared/zero_one_plus_g/X/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668121059088,0.004512508808128259,0.01002658329180614,0.1,768,True,ab/c16/shared/zero_one_plus_g/X: paired seed_position
ab/c16/shared/zero_one_plus_g/X/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.78129077776012e-07,2.9322972866162594e-21,5.781290777760169e-07,0.12,768,True,ab/c16/shared/zero_one_plus_g/X: paired seed_position
ab/c16/shared/zero_one_plus_g/X/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789784599013622e-07,5.864594573232519e-21,9.78978459901372e-07,0.18,768,True,ab/c16/shared/zero_one_plus_g/X: paired seed_position
