backend_or_pair,calibrated_radius,cluster_count,contrast,cutoff_or_increment,design_pilot_only,estimate,gate_id,logical_state,margin,metric,multiplier_replicates,multiplier_seed,negative_interpretation,qualification_effect,quantization_bound,raw_radius,scenario,signal_class,signal_repeated,stage,upper_bound
B,0.00013857307842717742,12,absolute_truncation_risk,16,True,0.23097082864004548,tail/c16/B/step/+i/normalized_mean_photon,+i,0.25,normalized_mean_photon,199,26194392131112999449216350,inconclusive,,1.8034809154579972e-07,0.00013857307842717742,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.2311095820665642
B,0.0008197539589580213,12,absolute_truncation_risk,16,True,0.10369651330015599,tail/c16/B/step/+i/commutator_defect,+i,0.05,commutator_defect,199,26194387702519379691566171,inconclusive,,2.8855694647327955e-06,0.0008197539589580213,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.10451915282857874
A/B,0.00014030991036884718,12,same_cutoff_ab,16,True,6.216368995963044e-05,ab/c16/step/+i/pre_change/mean_photon,+i,0.08,mean_photon,199,26194382731118456986031379,inconclusive,,0.0,0.00014030991036884718,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.00020247360032847763
A/B,3.24405758039848e-10,12,same_cutoff_ab,16,True,2.4344201947112227e-10,ab/c16/step/+i/pre_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194386228261052710759256,inconclusive,,0.0,3.24405758039848e-10,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,5.678477775109702e-10
A/B,0.0005625234408253252,12,same_cutoff_ab,16,True,0.00022944000289978894,ab/c16/step/+i/pre_change/logical_survival,+i,0.1,logical_survival,199,26194387153005522135226086,inconclusive,,0.0,0.0005625234408253252,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.0007919634437251142
A/B,0.5369451559629635,12,same_cutoff_ab,16,True,0.4020225930202111,ab/c16/step/+i/early_post_change/mean_photon,+i,0.08,mean_photon,199,26194385071576931299261160,inconclusive,,0.0,0.5369451559629635,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,early_post_change,0.9389677489831747
A/B,0.22222222222222415,12,same_cutoff_ab,16,True,0.16666666666666377,ab/c16/step/+i/early_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194378351673086282655789,inconclusive,,0.0,0.22222222222222415,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,early_post_change,0.38888888888888795
A/B,0.019554622868514972,12,same_cutoff_ab,16,True,0.013316069815556284,ab/c16/step/+i/early_post_change/logical_survival,+i,0.1,logical_survival,199,26194386099212254094567613,inconclusive,,0.0,0.019554622868514972,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.03287069268407126
A/B,0.812004034905665,12,same_cutoff_ab,16,True,0.6947785630689244,ab/c16/step/+i/late_post_change/mean_photon,+i,0.08,mean_photon,199,26194390343847544537516920,inconclusive,,0.0,0.812004034905665,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,late_post_change,1.5067825979745892
A/B,0.3402777777842071,12,same_cutoff_ab,16,True,0.2916666666663911,ab/c16/step/+i/late_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194382581477017158727126,inconclusive,,0.0,0.3402777777842071,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,late_post_change,0.6319444444505982
A/B,0.008856897615146919,12,same_cutoff_ab,16,True,0.007430892059722247,ab/c16/step/+i/late_post_change/logical_survival,+i,0.1,logical_survival,199,26194391046408236556950320,inconclusive,,0.0,0.008856897615146919,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.016287789674869164
A/B,0.30291938724804435,12,same_cutoff_ab,16,True,0.14612616344490673,ab/c16/step/-i/terminal_density,-i,0.15,density_trace_distance,199,26194390795959914564324000,inconclusive,,3.501756564246433e-07,0.30291938724804435,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.4490459008686075
A,0.0010280314923471045,12,absolute_truncation_risk,16,True,0.0016848855981758488,tail/c16/A/step/-i/top1_fock_mass,-i,0.005,top1_fock_mass,199,26194377851428090194777260,inconclusive,,1.7725415839405058e-07,0.0010280314923471045,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.0027130943446813474
A,0.004000177260928062,12,absolute_truncation_risk,16,True,0.008866951694168772,tail/c16/A/step/-i/top2_fock_mass,-i,0.01,top2_fock_mass,199,26194393528747666507808935,inconclusive,,1.7725415839405058e-07,0.004000177260928062,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.012867306209255228
A,0.016636965938636835,12,absolute_truncation_risk,16,True,0.03887778583642406,tail/c16/A/step/-i/top4_fock_mass,-i,0.02,top4_fock_mass,199,26194380105972960343569888,inconclusive,,1.7725415839405058e-07,0.016636965938636835,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.055514929029219284
A,0.02829929516452397,12,absolute_truncation_risk,16,True,0.25278002170444885,tail/c16/A/step/-i/normalized_mean_photon,-i,0.25,normalized_mean_photon,199,26194393796453058707290353,inconclusive,,1.7725415839405058e-07,0.02829929516452397,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.2810794941231312
A,0.01618491180448069,12,absolute_truncation_risk,16,True,0.02695816957081358,tail/c16/A/step/-i/commutator_defect,-i,0.05,commutator_defect,199,26194377973711834228653492,inconclusive,,2.8360665343048092e-06,0.01618491180448069,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.04314591744182857
B,0.003474400048920264,12,absolute_truncation_risk,16,True,0.00438477568483601,tail/c16/B/step/-i/top1_fock_mass,-i,0.005,top1_fock_mass,199,26194386271946750000293524,inconclusive,,1.729214980305927e-07,0.003474400048920264,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.007859348655254304
B,0.018217790173366666,12,absolute_truncation_risk,16,True,0.024061327218078077,tail/c16/B/step/-i/top2_fock_mass,-i,0.01,top2_fock_mass,199,26194376641193733867358957,inconclusive,,1.729214980305927e-07,0.018217790173366666,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.04227929031294277
B,0.059292392271648474,12,absolute_truncation_risk,16,True,0.08565030223689973,tail/c16/B/step/-i/top4_fock_mass,-i,0.02,top4_fock_mass,199,26194392807500204811434977,inconclusive,,1.729214980305927e-07,0.059292392271648474,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.14494286743004625
B,0.08428735894558485,12,absolute_truncation_risk,16,True,0.3157179228162729,tail/c16/B/step/-i/normalized_mean_photon,-i,0.25,normalized_mean_photon,199,26194386866404657844894194,inconclusive,,1.729214980305927e-07,0.08428735894558485,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.4000054546833558
B,0.05104169922156466,12,absolute_truncation_risk,16,True,0.07015641095737617,tail/c16/B/step/-i/commutator_defect,-i,0.05,commutator_defect,199,26194387091519185909113855,inconclusive,,2.7667439684894834e-06,0.05104169922156466,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.12120087692290932
A/B,0.6104354680393212,12,same_cutoff_ab,16,True,0.00018097230930817312,ab/c16/step/-i/pre_change/mean_photon,-i,0.08,mean_photon,199,26194394422560436031995879,inconclusive,,0.0,0.6104354680393212,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.6106164403486294
A/B,0.2500000000000025,12,same_cutoff_ab,16,True,5.532112335948261e-13,ab/c16/step/-i/pre_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194387653402447201767563,inconclusive,,0.0,0.2500000000000025,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.2500000000005557
A/B,0.04584188050882678,12,same_cutoff_ab,16,True,0.003285064480075391,ab/c16/step/-i/pre_change/logical_survival,-i,0.1,logical_survival,199,26194389329615662274820720,inconclusive,,0.0,0.04584188050882678,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.049126944988902174
A/B,1.2559739831734624,12,same_cutoff_ab,16,True,0.5948058644042993,ab/c16/step/-i/early_post_change/mean_photon,-i,0.08,mean_photon,199,26194386367070415803602498,inconclusive,,0.0,1.2559739831734624,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,early_post_change,1.8507798475777617
A/B,0.5416666666607979,12,same_cutoff_ab,16,True,0.24999999999631853,ab/c16/step/-i/early_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194380667273114191101297,inconclusive,,0.0,0.5416666666607979,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,early_post_change,0.7916666666571164
A/B,0.049210197756082937,12,same_cutoff_ab,16,True,0.020887910513646163,ab/c16/step/-i/early_post_change/logical_survival,-i,0.1,logical_survival,199,26194379114714527579197954,inconclusive,,0.0,0.049210197756082937,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.07009810826972909
A/B,1.356811894765766,12,same_cutoff_ab,16,True,0.811291095793966,ab/c16/step/-i/late_post_change/mean_photon,-i,0.08,mean_photon,199,26194391842915796057519648,inconclusive,,0.0,1.356811894765766,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,late_post_change,2.1681029905597318
A/B,0.6249999999999718,12,same_cutoff_ab,16,True,0.2916666666666449,ab/c16/step/-i/late_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194391123649323499332471,inconclusive,,0.0,0.6249999999999718,step,STRONG_EXPLORATORY_RISK_SIGNAL,False,late_post_change,0.9166666666666168
A/B,0.00567691772641384,12,same_cutoff_ab,16,True,0.0035285356221963055,ab/c16/step/-i/late_post_change/logical_survival,-i,0.1,logical_survival,199,26194378480451478224307998,inconclusive,,0.0,0.00567691772641384,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.009205453348610145
A/B,0.166693318889289,12,same_cutoff_ab,16,True,0.01961102823379449,ab/c16/telegraph/0/terminal_density,0,0.15,density_trace_distance,199,26194389257138202505596405,inconclusive,,3.543708690046276e-07,0.166693318889289,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.1863047014939525
A,0.0005162529349844398,12,absolute_truncation_risk,16,True,0.0009294100697540508,tail/c16/A/telegraph/0/top1_fock_mass,0,0.005,top1_fock_mass,199,26194392510553028133742246,inconclusive,,1.772937553114285e-07,0.0005162529349844398,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.001445840298493802
A,0.0047629560318050886,12,absolute_truncation_risk,16,True,0.009186736274083911,tail/c16/A/telegraph/0/top2_fock_mass,0,0.01,top2_fock_mass,199,26194379425202298045353100,inconclusive,,1.772937553114285e-07,0.0047629560318050886,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.013949869599644312
A,0.009495322899763346,12,absolute_truncation_risk,16,True,0.021028175227305577,tail/c16/A/telegraph/0/top4_fock_mass,0,0.02,top4_fock_mass,199,26194385178901898899297163,inconclusive,,1.772937553114285e-07,0.009495322899763346,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.030523675420824233
A,0.0357840874803687,12,absolute_truncation_risk,16,True,0.23257398117728637,tail/c16/A/telegraph/0/normalized_mean_photon,0,0.25,normalized_mean_photon,199,26194385603824300215881275,inconclusive,,1.772937553114285e-07,0.0357840874803687,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.26835824595141033
A,0.008188631747745985,12,absolute_truncation_risk,16,True,0.014870561116064813,tail/c16/A/telegraph/0/commutator_defect,0,0.05,commutator_defect,199,26194394896158226818602322,inconclusive,,2.836700084982856e-06,0.008188631747745985,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.023062029563895782
B,0.0004492199079440609,12,absolute_truncation_risk,16,True,0.000853085286653363,tail/c16/B/telegraph/0/top1_fock_mass,0,0.005,top1_fock_mass,199,26194394881728873062850461,inconclusive,,1.770771136931991e-07,0.0004492199079440609,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.001302482271711117
B,0.004685560752745955,12,absolute_truncation_risk,16,True,0.009085410487133488,tail/c16/B/telegraph/0/top2_fock_mass,0,0.01,top2_fock_mass,199,26194389753329176975602667,inconclusive,,1.770771136931991e-07,0.004685560752745955,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.013771148316993135
B,0.009239648293509602,12,absolute_truncation_risk,16,True,0.020455883040506384,tail/c16/B/telegraph/0/top4_fock_mass,0,0.02,top4_fock_mass,199,26194379802644559444082218,inconclusive,,1.770771136931991e-07,0.009239648293509602,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.02969570841112968
B,0.034748608458010005,12,absolute_truncation_risk,16,True,0.23160455766513202,tail/c16/B/telegraph/0/normalized_mean_photon,0,0.25,normalized_mean_photon,199,26194385263566997021185119,inconclusive,,1.770771136931991e-07,0.034748608458010005,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.2663533432002557
B,0.007702288473562777,12,absolute_truncation_risk,16,True,0.013649364586453808,tail/c16/B/telegraph/0/commutator_defect,0,0.05,commutator_defect,199,26194380987347375010991647,inconclusive,,2.8332338190911854e-06,0.007702288473562777,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.021354486293835677
A/B,5.063595693433065e-05,12,same_cutoff_ab,16,True,1.3425168636782558e-05,ab/c16/telegraph/0/phase_0/mean_photon,0,0.08,mean_photon,199,26194377644417191978326602,inconclusive,,0.0,5.063595693433065e-05,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,6.406112557111321e-05
A/B,2.4806821677488763e-13,12,same_cutoff_ab,16,True,1.9662079509134776e-13,ab/c16/telegraph/0/phase_0/level_probability_l1,0,0.1,level_probability_l1,199,26194394762898618740699449,inconclusive,,0.0,2.4806821677488763e-13,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,4.446890118662354e-13
A/B,0.0002892369935092762,12,same_cutoff_ab,16,True,8.126088558739937e-05,ab/c16/telegraph/0/phase_0/logical_survival,0,0.1,logical_survival,199,26194389739688891489463638,inconclusive,,0.0,0.0002892369935092762,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,0.00037049787909667557
A/B,0.00043109504477298636,12,same_cutoff_ab,16,True,0.0001298227108752862,ab/c16/telegraph/0/phase_1/mean_photon,0,0.08,mean_photon,199,26194393337870256829145664,inconclusive,,0.0,0.00043109504477298636,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.0005609177556482725
A/B,4.605035886962923e-12,12,same_cutoff_ab,16,True,3.807515177111062e-12,ab/c16/telegraph/0/phase_1/level_probability_l1,0,0.1,level_probability_l1,199,26194390942450677197445043,inconclusive,,0.0,4.605035886962923e-12,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,8.412551064073984e-12
A/B,0.0013589420834652598,12,same_cutoff_ab,16,True,0.000317930961420627,ab/c16/telegraph/0/phase_1/logical_survival,0,0.1,logical_survival,199,26194379351527123668412590,inconclusive,,0.0,0.0013589420834652598,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.0016768730448858868
A/B,0.3447999666845023,12,same_cutoff_ab,16,True,0.2565787484341994,ab/c16/telegraph/0/phase_2/mean_photon,0,0.08,mean_photon,199,26194389343319552255816706,inconclusive,,0.0,0.3447999666845023,telegraph,STRONG_EXPLORATORY_RISK_SIGNAL,False,phase_2,0.6013787151187018
A/B,0.14814814814814714,12,same_cutoff_ab,16,True,0.11111111138173156,ab/c16/telegraph/0/phase_2/level_probability_l1,0,0.1,level_probability_l1,199,26194389748041584509918952,inconclusive,,0.0,0.14814814814814714,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,phase_2,0.2592592595298787
A/B,0.014474258398072934,12,same_cutoff_ab,16,True,0.008991902461099047,ab/c16/telegraph/0/phase_2/logical_survival,0,0.1,logical_survival,199,26194382309218810434126618,inconclusive,,0.0,0.014474258398072934,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,0.023466160859171983
A/B,0.80146253593866,12,same_cutoff_ab,16,True,0.014436771408601482,ab/c16/telegraph/0/phase_3/mean_photon,0,0.08,mean_photon,199,26194381251884242610983776,inconclusive,,0.0,0.80146253593866,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.8158993073472615
A/B,0.33333333333539816,12,same_cutoff_ab,16,True,2.4731768270044583e-11,ab/c16/telegraph/0/phase_3/level_probability_l1,0,0.1,level_probability_l1,199,26194390683306468249974689,inconclusive,,0.0,0.33333333333539816,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.33333333336012994
A/B,0.020361749848130765,12,same_cutoff_ab,16,True,0.0011593122343393862,ab/c16/telegraph/0/phase_3/logical_survival,0,0.1,logical_survival,199,26194379335250390960573899,inconclusive,,0.0,0.020361749848130765,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.021521062082470153
A/B,0.19444444798474603,12,same_cutoff_ab,16,True,0.16666666405687697,ab/c16/telegraph/1/terminal_density,1,0.15,density_trace_distance,199,26194376717567099662337315,inconclusive,,3.5979824750132113e-07,0.19444444798474603,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.36111147183987047
A,3.665362924537072e-05,12,absolute_truncation_risk,16,True,0.004784876985165043,tail/c16/A/telegraph/1/top1_fock_mass,1,0.005,top1_fock_mass,199,26194394723235379345364070,inconclusive,,1.823662366112619e-07,3.665362924537072e-05,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.004821712980647024
A,9.398744441583033e-05,12,absolute_truncation_risk,16,True,0.011331847868859908,tail/c16/A/telegraph/1/top2_fock_mass,1,0.01,top2_fock_mass,199,26194393063062423509825785,inconclusive,,1.823662366112619e-07,9.398744441583033e-05,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.011426017679512351
A,6.366175754592227e-05,12,absolute_truncation_risk,16,True,0.022358136833645643,tail/c16/A/telegraph/1/top4_fock_mass,1,0.02,top4_fock_mass,199,26194378322299794244094468,inconclusive,,1.823662366112619e-07,6.366175754592227e-05,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.022421980957428176
A,0.0001447467111839277,12,absolute_truncation_risk,16,True,0.2165054247430015,tail/c16/A/telegraph/1/normalized_mean_photon,1,0.25,normalized_mean_photon,199,26194381561376281676340660,inconclusive,,1.823662366112619e-07,0.0001447467111839277,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.21665035382042203
A,0.0005827402282080572,12,absolute_truncation_risk,16,True,0.07655803176264069,tail/c16/A/telegraph/1/commutator_defect,1,0.05,commutator_defect,199,26194387891810186304807610,inconclusive,,2.9178597857801904e-06,0.0005827402282080572,telegraph,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.07714368985063452
B,0.008857871826277229,12,absolute_truncation_risk,16,True,0.012376538904934292,tail/c16/B/telegraph/1/top1_fock_mass,1,0.005,top1_fock_mass,199,26194389167187246302576328,inconclusive,,1.7743201089005932e-07,0.008857871826277229,telegraph,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.02123458816322241
B,0.019371756113286915,12,absolute_truncation_risk,16,True,0.027945403669876162,tail/c16/B/telegraph/1/top2_fock_mass,1,0.01,top2_fock_mass,199,26194382771753743192000713,inconclusive,,1.7743201089005932e-07,0.019371756113286915,telegraph,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.04731733721517396
B,0.039061497845510045,12,absolute_truncation_risk,16,True,0.0516830330802352,tail/c16/B/telegraph/1/top4_fock_mass,1,0.02,top4_fock_mass,199,26194387027895458289194764,inconclusive,,1.7743201089005932e-07,0.039061497845510045,telegraph,STRONG_EXPLORATORY_RISK_SIGNAL,False,terminal,0.09074470835775614
