category,figure,panel,record_id,metric,method,family,value_json,lower_json,upper_json,unit,status,evidence_layer,source_ids_json,source_hashes_json,selector,metadata_json
cutoff_feasibility,Supplement S1,b,feas_cuda-c16-b128-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,2.5752431000000797,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c16-b128-h10-float64],"{""batch_size"":128,""cutoff"":16,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.1913004532442748,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c16-b256-h2-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,0.8995761000114726,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c16-b256-h2-float64],"{""batch_size"":256,""cutoff"":16,""failure_kind"":null,""full_cycles"":2,""observed_memory_fraction"":0.08737094465648855,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c16-b256-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,4.533687299990561,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c16-b256-h10-float64],"{""batch_size"":256,""cutoff"":16,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.3695427003816794,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c16-b512-h2-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,1.7191974000015762,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c16-b512-h2-float64],"{""batch_size"":512,""cutoff"":16,""failure_kind"":null,""full_cycles"":2,""observed_memory_fraction"":0.17023520992366412,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c16-b512-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,8.623588500006008,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c16-b512-h10-float64],"{""batch_size"":512,""cutoff"":16,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.7260271946564886,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c16-b576-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,9.514473799994448,null,null,seconds,MEMORY_EXCEEDED,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c16-b576-h10-float64],"{""batch_size"":576,""cutoff"":16,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.8171483182251909,""within_memory_budget"":false,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c18-b4-h6-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,0.6596648999984609,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c18-b4-h6-float64],"{""batch_size"":4,""cutoff"":18,""failure_kind"":null,""full_cycles"":6,""observed_memory_fraction"":0.015862177958015266,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c18-b4-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,1.1295269999973243,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c18-b4-h10-float64],"{""batch_size"":4,""cutoff"":18,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.024552123091603054,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c18-b8-h2-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,0.2391704000037862,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c18-b8-h2-float64],"{""batch_size"":8,""cutoff"":18,""failure_kind"":null,""full_cycles"":2,""observed_memory_fraction"":0.008883408874045802,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b4-h6-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,0.6865486000024248,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b4-h6-float64],"{""batch_size"":4,""cutoff"":24,""failure_kind"":null,""full_cycles"":6,""observed_memory_fraction"":0.03093421994274809,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b4-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,1.155719999995199,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b4-h10-float64],"{""batch_size"":4,""cutoff"":24,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.04918141698473282,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b8-h2-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,0.283832800007076,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b8-h2-float64],"{""batch_size"":8,""cutoff"":24,""failure_kind"":null,""full_cycles"":2,""observed_memory_fraction"":0.01585168177480916,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b8-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,1.4507369000057224,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b8-h10-float64],"{""batch_size"":8,""cutoff"":24,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.06177546517175572,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b16-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,2.1740392000065185,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b16-h10-float64],"{""batch_size"":16,""cutoff"":24,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.08716477814885497,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b32-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,3.6862800999952015,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b32-h10-float64],"{""batch_size"":32,""cutoff"":24,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.14119930820610688,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c24-b64-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,6.78843020000204,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c24-b64-h10-float64],"{""batch_size"":64,""cutoff"":24,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.2388539479961832,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c32-b4-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,1.5724178999953438,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c32-b4-h10-float64],"{""batch_size"":4,""cutoff"":32,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.10338585400763359,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c32-b8-h2-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,0.4713535999908345,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c32-b8-h2-float64],"{""batch_size"":8,""cutoff"":32,""failure_kind"":null,""full_cycles"":2,""observed_memory_fraction"":0.031154639790076336,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c32-b8-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,2.3715311999985715,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c32-b8-h10-float64],"{""batch_size"":8,""cutoff"":32,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.12624063692748091,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c32-b16-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,4.06415969999216,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c32-b16-h10-float64],"{""batch_size"":16,""cutoff"":32,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.17193767891221373,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c32-b32-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,7.431199899991043,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c32-b32-h10-float64],"{""batch_size"":32,""cutoff"":32,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.26332049141221375,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c48-b2-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,2.4182290000026114,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c48-b2-h10-float64],"{""batch_size"":2,""cutoff"":48,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.2919729246183206,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c48-b4-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,4.0869153999956325,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c48-b4-h10-float64],"{""batch_size"":4,""cutoff"":48,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.3186974594465649,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c48-b8-h2-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,1.487909999996191,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c48-b8-h2-float64],"{""batch_size"":8,""cutoff"":48,""failure_kind"":null,""full_cycles"":2,""observed_memory_fraction"":0.08909076812977099,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c48-b8-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,7.480127499991795,null,null,seconds,PASS,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c48-b8-h10-float64],"{""batch_size"":8,""cutoff"":48,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.364424856870229,""within_memory_budget"":true,""within_runtime_budget"":true}"
cutoff_feasibility,Supplement S1,b,feas_cuda-c48-b16-h10-float64,runtime_median_seconds,finite-cutoff differentiable SBS,cuda,13.954200899999705,null,null,seconds,RUNTIME_EXCEEDED,HOST_RESOURCE_MEASUREMENT,"[""feasibility_report"",""feasibility_source"",""feasibility_code""]","{""feasibility_code"":""fab96a424708d5519b0f3dfd885e7014c769014ebb5959bd64d35e04118fa0de"",""feasibility_report"":""5fb1ca9d709124834f55b3f00bd9ad40b34488895f85fc10dff0087c32b41c1c"",""feasibility_source"":""5ef12c708220c0a8cd8ac25762b04fc4eea5a5e38ce13ee2b741d22b4f0e7369""}",points[cuda-c48-b16-h10-float64],"{""batch_size"":16,""cutoff"":48,""failure_kind"":null,""full_cycles"":10,""observed_memory_fraction"":0.47059995229007634,""within_memory_budget"":true,""within_runtime_budget"":false}"
