calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,frozen_factor,multiplier_seed,power_primary,raw_radius,split,trial,trial_seed,true_distance
0.08624574120742357,384,True,16,True,0.0569217651643765,balanced_phase_pure,1.0,25087578577068951268517069,True,0.02932397604304706,calibration,48,24718643695594760236197069,0.04999999999999993
0.08438597518839949,384,True,16,True,0.05679070549624949,balanced_phase_pure,1.0,25087588151023127269096268,True,0.027595269692150003,calibration,49,24718653269548936236776268,0.04999999999999993
0.08434466605843555,384,True,16,True,0.05618216185566513,balanced_phase_pure,1.0,25087572298478594784201601,True,0.028162504202770413,calibration,50,24718637417004403751881601,0.04999999999999993
0.0862004416058991,384,True,16,True,0.057399516423461416,balanced_phase_pure,1.0,25087575881498658296512257,True,0.028800925182437674,calibration,51,24718641000024467264192257,0.04999999999999993
0.08526398921797429,384,True,16,True,0.055656643476101775,balanced_phase_pure,1.0,25087585708396970380584847,True,0.029607345741872515,calibration,52,24718650826922779348264847,0.04999999999999993
0.08803433013185034,384,True,16,True,0.05801333139046794,balanced_phase_pure,1.0,25087582622219668614564865,True,0.03002099874138241,calibration,53,24718647740745477582244865,0.04999999999999993
0.08803600070710282,384,True,16,True,0.057818201938542965,balanced_phase_pure,1.0,25087578252054840762676467,True,0.03021779876855986,calibration,54,24718643370580649730356467,0.04999999999999993
0.08794147741822374,384,True,16,True,0.057577764860468894,balanced_phase_pure,1.0,25087581111430951965784424,True,0.030363712557754843,calibration,55,24718646229956760933464424,0.04999999999999993
0.08539332064144764,384,True,16,True,0.056582196012461804,balanced_phase_pure,1.0,25087577405256018935600640,True,0.02881112462898583,calibration,56,24718642523781827903280640,0.04999999999999993
0.08588432208939986,384,True,16,True,0.05783452282916218,balanced_phase_pure,1.0,25087589096336755892365120,True,0.028049799260237686,calibration,57,24718654214862564860045120,0.04999999999999993
0.08143156809795044,384,True,16,True,0.05582713556765588,balanced_phase_pure,1.0,25087587037345505671788074,True,0.02560443253029456,calibration,58,24718652155871314639468074,0.04999999999999993
