cell_id,family,margin,cluster_count,effect_ratio,true_difference,trial_seed,multiplier_seed,estimate,raw_radius,upper_bound,covers_truth,declares_equivalent,power_primary
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,685888599,685898599,0.002635685993692696,0.00024113632936398536,0.002876822323056681,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,686421493,686431493,0.0024607146967252982,0.00026115819842898504,0.0027218728951542833,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,689733048,689743048,0.0023457648142311944,0.00024344760536201937,0.002589212419593214,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,691960265,691970265,0.0026962798700781044,0.0001886176270444808,0.0028848974971225853,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,702533223,702543223,0.0028256643391816813,0.00024419762915750087,0.0030698619683391824,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,703875621,703885621,0.002584041351956546,0.00021890359408488456,0.0028029449460414304,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,703983396,703993396,0.002542491742001152,0.00024161420718189983,0.002784105949183052,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,704571621,704581621,0.0025592007646562773,0.0002585645323461818,0.002817765297002459,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,706458275,706468275,0.0024860760591364365,0.00026532578611582143,0.002751401845252258,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,706876427,706886427,0.0026000440064372576,0.00021890931360444557,0.002818953320041703,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,709521475,709531475,0.0024038545911083662,0.00024073110187155034,0.0026445856929799166,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,715089532,715099532,0.00218430390237833,0.00022158539861843096,0.002405889300996761,False,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,716147909,716157909,0.002438761258714488,0.00025598719767110735,0.0026947484563855954,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,718175164,718185164,0.0025336331155144365,0.00021772113327929885,0.0027513542487937353,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,722734428,722744428,0.002340972393830078,0.0002377266177459208,0.002578699011575999,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,725316211,725326211,0.002552608747322788,0.0002350165243134435,0.0027876252716362315,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,728225540,728235540,0.0025726042356103295,0.0002433963528367832,0.0028160005884471126,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,729722020,729732020,0.0026382686956504405,0.00023989969606603284,0.0028781683917164735,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,739696990,739706990,0.002807715016603879,0.00023448246164907023,0.0030421974782529494,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,744185910,744195910,0.0021986728675315943,0.00022050346422306468,0.002419176331754659,False,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,745546339,745556339,0.002523191127507285,0.00022585779461749964,0.0027490489221247845,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,749023028,749033028,0.002491517569558974,0.00021799331672206303,0.0027095108862810373,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,750319061,750329061,0.002311113584266265,0.00020531792837420507,0.0025164315126404704,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,754259053,754269053,0.002443815186110937,0.00024091230237229517,0.002684727488483232,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,757208991,757218991,0.002696640750793143,0.000302396913646716,0.002999037664439859,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,763173612,763183612,0.0026909403424762394,0.00022508371061598202,0.0029160240530922213,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,766182008,766192008,0.002471728900881746,0.00025209501678891713,0.0027238239176706628,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,766514707,766524707,0.002465958547520144,0.00023138245388431626,0.0026973410014044606,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,774989762,774999762,0.002536917764149516,0.00020334604399699865,0.0027402638081465147,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,775340360,775350360,0.002528545062666339,0.0002500588119660174,0.0027786038746323563,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,779484777,779494777,0.0025599057365490005,0.00023911386529806608,0.002799019601847067,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,780150716,780160716,0.0023572113523639957,0.0002658552396252578,0.0026230665919892535,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,781301317,781311317,0.002495178774052895,0.00022608182867066276,0.0027212606027235578,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,786544785,786554785,0.0024036088667190817,0.00021920923063522353,0.002622818097354305,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,786684137,786694137,0.002407386407717746,0.00021515374735340338,0.002622540155071149,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,790560349,790570349,0.002514960421918848,0.00023149237131098,0.002746452793229828,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,795608037,795618037,0.0023655737945876766,0.0002171708683886878,0.0025827446629763644,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,800718819,800728819,0.0024666193891852233,0.00023464153881959339,0.0027012609280048167,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,802277378,802287378,0.0024407600379839833,0.000277022804336387,0.0027177828423203703,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,803320963,803330963,0.0022620930135583087,0.0002249097845904538,0.0024870027981487627,False,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,804192056,804202056,0.0025468034740469873,0.00024028771226273032,0.0027870911863097174,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,807751134,807761134,0.002441319686072177,0.00023059453534169023,0.0026719142214138673,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,807754404,807764404,0.0025389516171075814,0.00024607709313957926,0.0027850287102471607,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,809774617,809784617,0.00271556233523899,0.0002738835152197785,0.002989445850458769,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,820797928,820807928,0.0024778984559529356,0.00026000262039348106,0.0027379010763464167,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,821015516,821025516,0.002538572639466361,0.00024585839791443497,0.002784431037380796,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,826509076,826519076,0.002592303883533624,0.0002685918297674977,0.0028608957133011217,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,830295970,830305970,0.002317185092435212,0.0002519237642061557,0.0025691088566413677,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,830651342,830661342,0.0024923230509360152,0.00024813320688185913,0.0027404562578178743,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,831719375,831729375,0.00272736372991573,0.00023792473349794322,0.0029652884634136733,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,832666599,832676599,0.0025702072787701204,0.00022712953080624573,0.002797336809576366,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,833654590,833664590,0.002448118232198516,0.00024976560100695887,0.002697883833205475,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,838340353,838350353,0.0023879770528174326,0.00023479956462098866,0.0026227766174384214,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,849147767,849157767,0.0026775593663245557,0.00023502843032226174,0.0029125877966468174,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,849430054,849440054,0.002765920527362463,0.00024173869498660895,0.003007659222349072,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,852199468,852209468,0.002533045298145692,0.00022770249229955473,0.0027607477904452466,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,854703819,854713819,0.0025479220626626036,0.0002538203495582268,0.0028017424122208302,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,860688762,860698762,0.0026414529413960838,0.00021162774195076522,0.002853080683346849,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,862997933,863007933,0.0026389075715633485,0.00026405503689909523,0.002902962608462444,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,866783133,866793133,0.0025587178699712962,0.0002201863971523706,0.002778904267123667,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,871411159,871421159,0.0026077456723560244,0.0002505189308959135,0.002858264603251938,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,873983592,873993592,0.0023001393620710026,0.00023557004115436157,0.0025357094032253643,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,875427720,875437720,0.002385725988551943,0.00022728182418654241,0.0026130078127384855,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,886471926,886481926,0.0025485633607158684,0.00024853181343358386,0.002797095174149452,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,890737277,890747277,0.002467237197316824,0.00022101174650254838,0.0026882489438193723,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,895699900,895709900,0.002720741170949855,0.0002697650404432438,0.0029905062113930988,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,898410923,898420923,0.002674685447093673,0.00020975175310519254,0.0028844372001988654,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,899101648,899111648,0.0025252550862933706,0.00025342732114655946,0.00277868240743993,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,899614435,899624435,0.002601039049615532,0.0002368128534531671,0.002837851903068699,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,913017935,913027935,0.0024001343047905764,0.00023224830935979711,0.0026323826141503737,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,917457399,917467399,0.002426667102289467,0.00022909819257698548,0.0026557652948664525,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,918097284,918107284,0.002582410519028941,0.00023578886352224415,0.002818199382551185,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,919642257,919652257,0.002554207390293733,0.0002600188891963071,0.00281422627949004,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,921561050,921571050,0.0025016922660599647,0.0002516557116557998,0.0027533479777157644,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,921982324,921992324,0.0024414875788981508,0.0002693810724148606,0.0027108686513130113,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,926324612,926334612,0.002538161033366631,0.0002284518156376564,0.0027666128490042873,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,931911845,931921845,0.0025070873867699952,0.00022671984004846084,0.002733807226818456,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,937238233,937248233,0.0027457683650671558,0.0002329105922102056,0.0029786789572773613,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,938137692,938147692,0.002456208135849875,0.0002273982999373644,0.0026836064357872395,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,942347172,942357172,0.0025087431095951926,0.0002524992877582214,0.002761242397353414,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,945522665,945532665,0.00262752438606198,0.00024762334588632233,0.0028751477319483025,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,950764560,950774560,0.002528597807490346,0.00028694625305796933,0.002815544060548315,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,953273834,953283834,0.0025588413426157605,0.00021543705491746743,0.002774278397533228,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,956344650,956354650,0.0023412959646775355,0.00024891612631528946,0.002590212090992825,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,961630948,961640948,0.0023999009192373897,0.00024438224172204556,0.0026442831609594353,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,964679194,964689194,0.0024626371722993373,0.000218006062426079,0.002680643234725416,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,968578766,968588766,0.0025576069403074747,0.00024881050377748124,0.0028064174440849557,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,973357713,973367713,0.0025793912575354464,0.00022954509769118592,0.0028089363552266326,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,974366342,974376342,0.0025296955175495178,0.00025728698636799874,0.0027869825039175166,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,977347982,977357982,0.0024492040612225574,0.00023749203115429093,0.0026866960923768485,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,978017877,978027877,0.002442190884923411,0.00022218710481372722,0.002664377989737138,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,983922775,983932775,0.0025404633886143154,0.00024195921986618782,0.002782422608480503,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,986112449,986122449,0.0023910806506369496,0.0002403919666014338,0.0026314726172383834,True,True,False
