category,task_id,contract_id,implementation_sha256,status,path,sha256,all_required_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,lane_id,cutoff,noise_profile,mode,cycle,time_us,state_label,survival,leakage,conditional_bloch_x,conditional_bloch_y,conditional_bloch_z,rho00_real,rho00_imag,rho01_real,rho01_imag,rho10_real,rho10_imag,rho11_real,rho11_imag,ptm_row,ptm_column,value,pair_sum_linearity_residual,minimum_choi_eigenvalue,minimum_survival,maximum_survival,mean_leakage,survival_spread,off_diagonal_pauli_norm,coherent_rotation_norm,nonunital_code_flow_norm,state_dependent_survival_norm,passed_physicality,axis,definition,truncated_signed_area_cycles,truncated_signed_area_us,e_fold_crossing_cycles,e_fold_crossing_us,e_fold_status,horizon_cycles,horizon_us,final_normalized_signal,minimum_normalized_signal,maximum_normalized_signal,revival_step_count,negative_point_count,qec_on_area_cycles,qec_off_area_cycles,qec_on_minus_off_area_cycles,qec_on_to_off_area_ratio,qec_on_e_fold_cycles,qec_off_e_fold_cycles,lower_cutoff,higher_cutoff,terminal_registered_pair,final_ptm_frobenius_difference,final_mean_leakage_absolute_difference,used_as_infinite_cutoff_convergence_claim,gate,passed
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,X,I,0.03177867974081057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,X,X,0.015614759749622387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,X,Y,0.003571682752358852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,X,Z,-0.0027048192076616732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Y,I,-0.0026226658531996313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Y,X,-0.004573689219558974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Y,Y,0.009925680139189666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Y,Z,0.004198194113989131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Z,I,0.04526674299500069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Z,X,-0.0020388164128402053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Z,Y,-0.002739533914205977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,Z,Z,0.015489158510624879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,19,190.0,,,,,,,,,,,,,,,,,,1.3131295264878468e-16,0.1446115768868423,0.35837358465455144,0.3611201613096582,0.6402531270178953,0.002746576655106747,0.008383212388925114,0.007580326987565196,0.055370035972735175,0.0015377889675460277,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,x_plus,0.35856467204439,0.64143532795561,0.1259340028518282,-0.018616885127270482,0.12184587024280256,0.2011271482739819,3.430956998394265e-19,0.022577742215901534,0.003337678655073912,0.02257774221590152,-0.003337678655073911,0.1574375237704081,-7.410543397090228e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,x_minus,0.360845137890181,0.639154862109819,0.052873121941087446,0.003896044764588402,0.13089091908249845,0.20403824481753885,2.4510756831551723e-19,0.009539504488758033,-0.0007029344051521096,0.009539504488758023,0.0007029344051521102,0.15680689307264217,-8.904422343605146e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,y_plus,0.35946052675256607,0.6405394732474339,0.09820822817838303,0.014853091843559246,0.11952036261982191,0.20121168962877248,-5.202848911924522e-19,0.017650990716218878,-0.0026695501089950245,0.017650990716218888,0.002669550108995024,0.1582488371237936,-2.917558986539788e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,y_minus,0.3599492831820048,0.6400507168179952,0.08037941268034757,-0.02947245407478576,0.13323578066202696,0.20395370346274813,5.692209007629054e-19,0.01446625598844082,0.005304294358916845,0.014466255988440835,-0.005304294358916845,0.1559955797192567,-5.065639695208019e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,z_plus,0.35918171548242595,0.640818284517574,0.08295918015065835,0.0030719327010401637,0.16259156323860086,0.20879081604471797,-1.1129492443046643e-18,0.014898710320764551,-0.0005516910287030835,0.014898710320764537,0.0005516910287030847,0.15039089943770798,-2.8417618720041353e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,z_minus,0.36022809445214515,0.6397719055478548,0.09559796500648901,-0.01769120914053626,0.09027907634722464,0.1963745770468028,-1.7682944394940058e-18,0.017218536383895207,0.003186435278624877,0.017218536383895186,-0.0031864352786248715,0.16385351740534235,2.051394667851926e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,I,I,0.35970490496728547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,I,X,-0.001140232922895515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,I,Y,-0.0002443782147193846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,I,Z,-0.0005231894848596041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,X,I,0.032117246704659666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,X,X,0.0130382377271435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,X,Y,0.0031847347277780547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,X,Z,-0.0023198260631306523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Y,I,-0.0026347442499218042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Y,X,-0.004040613060226021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Y,Y,0.00797384446791187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Y,Z,0.0037381263073279587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Z,I,0.04546048812423523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Z,X,-0.0017708636206614364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Z,Y,-0.0024976356192562693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,Z,Z,0.012939428482774767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,20,200.0,,,,,,,,,,,,,,,,,,1.6657410631336933e-16,0.1457149201879589,0.35856467204439,0.360845137890181,0.6402950950327144,0.002280465845791002,0.0074295633849548685,0.006759871937614448,0.055723562284227666,0.0012781154358476158,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,x_plus,0.35872036749248637,0.6412796325075136,0.1206383091891441,-0.01726893815542642,0.12290427913908165,0.20140431783582843,3.6231551929043155e-19,0.02163770930300098,0.0030973599206597932,0.021637709303000987,-0.003097359920659792,0.15731604965665794,-6.592576733511104e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,x_minus,0.36061529450295804,0.639384705497042,0.059662201905588984,0.002518671612492137,0.1307458492598782,0.20388212371942419,-1.757569667301695e-18,0.010757551255439464,-0.00045413575264754465,0.010757551255439455,0.0004541357526475475,0.15673317078353385,1.7197928101393977e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,y_plus,0.3594606665444888,0.6405393334555112,0.09799008488108973,0.010412647547369746,0.12063790832417773,0.20141262474061536,-5.253729718000789e-19,0.01761179061305378,-0.0018714686139351816,0.01761179061305377,0.0018714686139351838,0.1580480418038735,-1.2024662306548798e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,y_minus,0.3598749954509555,0.6401250045490445,0.08215891702540636,-0.025090338806618866,0.1330257416699104,0.20387381681463726,-1.0867216107082854e-18,0.01478346994538677,0.004514692781947449,0.014783469945386775,-0.0045146927819474485,0.15600117863631827,-1.0961176746779336e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,z_plus,0.3592339125487475,0.6407660874512525,0.08464184967668653,0.001847442885250856,0.15707206690728293,0.20782976284798468,-3.3199296979167254e-19,0.015203111412359525,-0.0003318320679395057,0.015203111412359515,0.000331832067939506,0.1514041497007628,-2.2334249896169925e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,z_minus,0.36010174944669693,0.6398982505533031,0.09548495208644267,-0.016523420064039996,0.09667158802012993,0.19745667870726802,-5.582447736124427e-19,0.01719214914608102,0.002975056235951728,0.01719214914608102,-0.0029750562359517276,0.16264507073942888,-4.695666993048621e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,I,I,0.35966783099772215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,I,X,-0.0009474635052358349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,I,Y,-0.00020716445323333554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,I,Z,-0.00043391844897471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,X,I,0.03239526055844051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,X,X,0.010880158047561525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,X,Y,0.0028283206676670038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,X,Z,-0.0019890377337214993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Y,I,-0.0026432241680122447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Y,X,-0.0035514956733073387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Y,Y,0.006386161395882631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Y,Z,0.003306888303891234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Z,I,0.04561861055753044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Z,X,-0.0015303423783599168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Z,Y,-0.002254027620788565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,Z,Z,0.010807002589691375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,21,210.0,,,,,,,,,,,,,,,,,,1.3403475393526555e-16,0.14662970956221383,0.35872036749248637,0.36061529450295804,0.6403321690022779,0.0018949270104716698,0.006551861490258758,0.00599317294489951,0.056013365992870344,0.0010624920822283146,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,x_plus,0.358851828713196,0.641148171286804,0.11622780376577806,-0.016074735819002713,0.12381291907609934,0.2016411605709866,5.395088086988778e-19,0.02085427996433397,0.002884224172365319,0.02085427996433397,-0.002884224172365318,0.1572106681422094,-3.800295996208978e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,x_minus,0.36042518655943695,0.639574813440563,0.06534224250804156,0.001271595329472305,0.13059407684063554,0.20374729053414023,-3.060455058827298e-19,0.011775494973086434,-0.00022915749192658124,0.011775494973086416,0.000229157491926583,0.15667789602529672,-1.2334061183563974e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,y_plus,0.3594608128932756,0.6405391871067244,0.09772374739957175,0.006832774853514229,0.12164581209485986,0.20159385769697827,-8.049399749535872e-19,0.01756392883961359,-0.0012280574015804794,0.0175639288396136,0.0012280574015804773,0.1578669551962973,-1.0162974776882146e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,y_minus,0.3598162023793574,0.6401837976206426,0.08374189932627198,-0.021583931220113397,0.13277052039633355,0.20379459340814857,-2.1086168500964895e-18,0.01506584609780682,0.0038831240820192273,0.015065846097806833,-0.003883124082019226,0.15602160897120881,2.2896639437531437e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,z_plus,0.35927874273821303,0.640721257261787,0.08609322669305197,0.0007279771209315618,0.15245182437896446,0.2070257212646171,1.1640936269240463e-18,0.015465733122277836,-0.0001307733523752379,0.015465733122277836,0.00013077335237523776,0.1522530214735959,-1.2970793633710203e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,z_minus,0.35999827253441996,0.64000172746558,0.095356245430325,-0.015476963337637218,0.10202045384283914,0.1983627298405098,-1.5497346012801204e-18,0.017164041815142594,0.0027858400328139763,0.017164041815142587,-0.002785840032813973,0.16163554269391017,-1.925850446342488e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,I,I,0.3596385076363165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,I,X,-0.0007866789231204679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,I,Y,-0.0001776947430409126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,I,Z,-0.000359764898103479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,X,I,0.032629774937420405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,X,X,0.009078784991247545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,X,Y,0.0024980827418067675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,X,Z,-0.0016983086928647542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Y,I,-0.00265506668043874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Y,X,-0.0031133816642919007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Y,Y,0.005111181483599705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Y,Z,0.0029166133851892123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Z,I,0.045749943468810395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Z,X,-0.0013194510400331566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Z,Y,-0.002023040968129386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,Z,Z,0.009022756322210793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,22,220.0,,,,,,,,,,,,,,,,,,6.002055487334331e-17,0.14738657510790784,0.358851828713196,0.36042518655943695,0.6403614923636836,0.0015733578462409636,0.0057583065768645175,0.0052930261208632215,0.05625663444380256,0.0008831024468847098,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,x_plus,0.3589597984703089,0.6410402015296911,0.11253514264317317,-0.014998377921671654,0.12459417752300515,0.20184204966227037,-9.60694076712633e-19,0.020197796062010453,0.002691907358072394,0.020197796062010453,-0.0026919073580723932,0.15711774880803855,-7.475359476278468e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,x_minus,0.3602665650731785,0.6397334349268216,0.07009042596700539,0.00015045832566994136,0.13043317730963067,0.20362863891705,-1.6408288589137876e-18,0.012625618503824473,-2.710255208788543e-05,0.012625618503824473,2.710255208788598e-05,0.1566379261561285,-7.554514166062731e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,y_plus,0.35946247952581944,0.6405375204741806,0.09743054707599588,0.003933401857606418,0.12255638811086134,0.20175845133893916,2.130429670570045e-18,0.01751131301674728,-0.0007069551923533344,0.017511313016747274,0.0007069551923533328,0.15770402818688029,-7.309075273768754e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,y_minus,0.359763884017668,0.640236115982332,0.08512306114827137,-0.01874429395571174,0.1324774180522076,0.2037122372403813,-1.4023428978104821e-18,0.01531210154908778,0.0033717599983378783,0.015312101549087784,-0.003371759998337876,0.15605164677728675,-5.705904950836193e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,z_plus,0.3593146815803048,0.6406853184196952,0.08731773614271013,-0.00029102023797676597,0.14858482500353856,0.20635169533205827,-2.2301915018363155e-18,0.015687272279215476,5.2283922071023675e-05,0.015687272279215483,-5.22839220710225e-05,0.1529629862482465,-1.0048589690531775e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,z_minus,0.3599116819631828,0.6400883180368172,0.09522415162046553,-0.014517566474437225,0.10648808152679588,0.1991189932472622,4.960303041982983e-19,0.017136142286619443,0.0026125208839135076,0.01713614228661944,-0.002612520883913507,0.16079268871592056,-2.189210216057178e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,I,I,0.35961318177174373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,I,X,-0.0006533833014347873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,I,Y,-0.00015070224592429737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,I,Z,-0.00029850019143899675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,X,I,0.03282341456583497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,X,X,0.0075721775581859795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,X,Y,0.0021992114676594957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff12:high:qec_on,12,high,qec_on,23,230.0,,,,,,,,,,,,,,,X,Z,-0.0014488700074039643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
