row_type,lane_id,record_id,seed,method,metric,value,detail
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154103,ewma,error_rate,0.05023193359375,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 7826454866525732880, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254103, ""ewma_brier"": 0.0888731053877892, ""ewma_covariance_tracking_rmse_lattice2"": 0.022793288989312554, ""ewma_error_rate"": 0.05023193359375, ""ewma_mean_tracking_rmse_lattice"": 0.1418498538446404, ""ewma_nll"": 0.464027238296258, ""kalman_brier"": 0.1027024140498737, ""kalman_covariance_tracking_rmse_lattice2"": 0.02212360436323417, ""kalman_error_rate"": 0.05670166015625, ""kalman_mean_tracking_rmse_lattice"": 0.1481278540602173, ""kalman_nll"": 0.6322711952175749, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00476029205499162, ""oracle_error_rate"": 0.0032958984375, ""oracle_nll"": 0.008673436830091204, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.039398193359375, ""static_brier"": 0.05264085205084164, ""static_error_rate"": 0.03375244140625, ""static_minus_ewma_error_rate"": -0.0164794921875, ""static_minus_kalman_error_rate"": -0.02294921875, ""static_nll"": 0.10897002420643245, ""trace_sha256"": ""5227b5107930318d8d9aec6c6af5be06e9303fafc134a3335f2c8cd1999f6286"", ""window_brier"": 0.09982975657140755, ""window_covariance_tracking_rmse_lattice2"": 0.021938439911128742, ""window_error_rate"": 0.054962158203125, ""window_mean_tracking_rmse_lattice"": 0.14390402347022446, ""window_minus_best_recursive_error_rate"": 0.004730224609375, ""window_nll"": 0.584196434674672, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154103,kalman,error_rate,0.05670166015625,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 7826454866525732880, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254103, ""ewma_brier"": 0.0888731053877892, ""ewma_covariance_tracking_rmse_lattice2"": 0.022793288989312554, ""ewma_error_rate"": 0.05023193359375, ""ewma_mean_tracking_rmse_lattice"": 0.1418498538446404, ""ewma_nll"": 0.464027238296258, ""kalman_brier"": 0.1027024140498737, ""kalman_covariance_tracking_rmse_lattice2"": 0.02212360436323417, ""kalman_error_rate"": 0.05670166015625, ""kalman_mean_tracking_rmse_lattice"": 0.1481278540602173, ""kalman_nll"": 0.6322711952175749, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00476029205499162, ""oracle_error_rate"": 0.0032958984375, ""oracle_nll"": 0.008673436830091204, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.039398193359375, ""static_brier"": 0.05264085205084164, ""static_error_rate"": 0.03375244140625, ""static_minus_ewma_error_rate"": -0.0164794921875, ""static_minus_kalman_error_rate"": -0.02294921875, ""static_nll"": 0.10897002420643245, ""trace_sha256"": ""5227b5107930318d8d9aec6c6af5be06e9303fafc134a3335f2c8cd1999f6286"", ""window_brier"": 0.09982975657140755, ""window_covariance_tracking_rmse_lattice2"": 0.021938439911128742, ""window_error_rate"": 0.054962158203125, ""window_mean_tracking_rmse_lattice"": 0.14390402347022446, ""window_minus_best_recursive_error_rate"": 0.004730224609375, ""window_nll"": 0.584196434674672, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154103,oracle,error_rate,0.0032958984375,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 7826454866525732880, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254103, ""ewma_brier"": 0.0888731053877892, ""ewma_covariance_tracking_rmse_lattice2"": 0.022793288989312554, ""ewma_error_rate"": 0.05023193359375, ""ewma_mean_tracking_rmse_lattice"": 0.1418498538446404, ""ewma_nll"": 0.464027238296258, ""kalman_brier"": 0.1027024140498737, ""kalman_covariance_tracking_rmse_lattice2"": 0.02212360436323417, ""kalman_error_rate"": 0.05670166015625, ""kalman_mean_tracking_rmse_lattice"": 0.1481278540602173, ""kalman_nll"": 0.6322711952175749, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00476029205499162, ""oracle_error_rate"": 0.0032958984375, ""oracle_nll"": 0.008673436830091204, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.039398193359375, ""static_brier"": 0.05264085205084164, ""static_error_rate"": 0.03375244140625, ""static_minus_ewma_error_rate"": -0.0164794921875, ""static_minus_kalman_error_rate"": -0.02294921875, ""static_nll"": 0.10897002420643245, ""trace_sha256"": ""5227b5107930318d8d9aec6c6af5be06e9303fafc134a3335f2c8cd1999f6286"", ""window_brier"": 0.09982975657140755, ""window_covariance_tracking_rmse_lattice2"": 0.021938439911128742, ""window_error_rate"": 0.054962158203125, ""window_mean_tracking_rmse_lattice"": 0.14390402347022446, ""window_minus_best_recursive_error_rate"": 0.004730224609375, ""window_nll"": 0.584196434674672, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154104,standard,error_rate,0.047119140625,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 86711892777567938, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254104, ""ewma_brier"": 0.029104510521646525, ""ewma_covariance_tracking_rmse_lattice2"": 0.014124583177005462, ""ewma_error_rate"": 0.017242431640625, ""ewma_mean_tracking_rmse_lattice"": 0.08735248549605813, ""ewma_nll"": 0.12643279912944894, ""kalman_brier"": 0.03718238018397449, ""kalman_covariance_tracking_rmse_lattice2"": 0.013628762771126046, ""kalman_error_rate"": 0.021087646484375, ""kalman_mean_tracking_rmse_lattice"": 0.09575392117933561, ""kalman_nll"": 0.18963083633011202, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004406328214865094, ""oracle_error_rate"": 0.0029296875, ""oracle_nll"": 0.008445748403903993, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.047119140625, ""static_brier"": 0.06362653013793619, ""static_error_rate"": 0.040618896484375, ""static_minus_ewma_error_rate"": 0.02337646484375, ""static_minus_kalman_error_rate"": 0.01953125, ""static_nll"": 0.12872082508395277, ""trace_sha256"": ""9fa9c2ddb696fa7786bddae375b187672524d43c95491594c4d4868af0b07504"", ""window_brier"": 0.028362227661116672, ""window_covariance_tracking_rmse_lattice2"": 0.013587938865756155, ""window_error_rate"": 0.016876220703125, ""window_mean_tracking_rmse_lattice"": 0.08612734172906035, ""window_minus_best_recursive_error_rate"": -0.0003662109375, ""window_nll"": 0.12453547474581421, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154104,static,error_rate,0.040618896484375,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 86711892777567938, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254104, ""ewma_brier"": 0.029104510521646525, ""ewma_covariance_tracking_rmse_lattice2"": 0.014124583177005462, ""ewma_error_rate"": 0.017242431640625, ""ewma_mean_tracking_rmse_lattice"": 0.08735248549605813, ""ewma_nll"": 0.12643279912944894, ""kalman_brier"": 0.03718238018397449, ""kalman_covariance_tracking_rmse_lattice2"": 0.013628762771126046, ""kalman_error_rate"": 0.021087646484375, ""kalman_mean_tracking_rmse_lattice"": 0.09575392117933561, ""kalman_nll"": 0.18963083633011202, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004406328214865094, ""oracle_error_rate"": 0.0029296875, ""oracle_nll"": 0.008445748403903993, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.047119140625, ""static_brier"": 0.06362653013793619, ""static_error_rate"": 0.040618896484375, ""static_minus_ewma_error_rate"": 0.02337646484375, ""static_minus_kalman_error_rate"": 0.01953125, ""static_nll"": 0.12872082508395277, ""trace_sha256"": ""9fa9c2ddb696fa7786bddae375b187672524d43c95491594c4d4868af0b07504"", ""window_brier"": 0.028362227661116672, ""window_covariance_tracking_rmse_lattice2"": 0.013587938865756155, ""window_error_rate"": 0.016876220703125, ""window_mean_tracking_rmse_lattice"": 0.08612734172906035, ""window_minus_best_recursive_error_rate"": -0.0003662109375, ""window_nll"": 0.12453547474581421, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154104,window,error_rate,0.016876220703125,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 86711892777567938, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254104, ""ewma_brier"": 0.029104510521646525, ""ewma_covariance_tracking_rmse_lattice2"": 0.014124583177005462, ""ewma_error_rate"": 0.017242431640625, ""ewma_mean_tracking_rmse_lattice"": 0.08735248549605813, ""ewma_nll"": 0.12643279912944894, ""kalman_brier"": 0.03718238018397449, ""kalman_covariance_tracking_rmse_lattice2"": 0.013628762771126046, ""kalman_error_rate"": 0.021087646484375, ""kalman_mean_tracking_rmse_lattice"": 0.09575392117933561, ""kalman_nll"": 0.18963083633011202, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004406328214865094, ""oracle_error_rate"": 0.0029296875, ""oracle_nll"": 0.008445748403903993, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.047119140625, ""static_brier"": 0.06362653013793619, ""static_error_rate"": 0.040618896484375, ""static_minus_ewma_error_rate"": 0.02337646484375, ""static_minus_kalman_error_rate"": 0.01953125, ""static_nll"": 0.12872082508395277, ""trace_sha256"": ""9fa9c2ddb696fa7786bddae375b187672524d43c95491594c4d4868af0b07504"", ""window_brier"": 0.028362227661116672, ""window_covariance_tracking_rmse_lattice2"": 0.013587938865756155, ""window_error_rate"": 0.016876220703125, ""window_mean_tracking_rmse_lattice"": 0.08612734172906035, ""window_minus_best_recursive_error_rate"": -0.0003662109375, ""window_nll"": 0.12453547474581421, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154104,ewma,error_rate,0.017242431640625,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 86711892777567938, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254104, ""ewma_brier"": 0.029104510521646525, ""ewma_covariance_tracking_rmse_lattice2"": 0.014124583177005462, ""ewma_error_rate"": 0.017242431640625, ""ewma_mean_tracking_rmse_lattice"": 0.08735248549605813, ""ewma_nll"": 0.12643279912944894, ""kalman_brier"": 0.03718238018397449, ""kalman_covariance_tracking_rmse_lattice2"": 0.013628762771126046, ""kalman_error_rate"": 0.021087646484375, ""kalman_mean_tracking_rmse_lattice"": 0.09575392117933561, ""kalman_nll"": 0.18963083633011202, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004406328214865094, ""oracle_error_rate"": 0.0029296875, ""oracle_nll"": 0.008445748403903993, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.047119140625, ""static_brier"": 0.06362653013793619, ""static_error_rate"": 0.040618896484375, ""static_minus_ewma_error_rate"": 0.02337646484375, ""static_minus_kalman_error_rate"": 0.01953125, ""static_nll"": 0.12872082508395277, ""trace_sha256"": ""9fa9c2ddb696fa7786bddae375b187672524d43c95491594c4d4868af0b07504"", ""window_brier"": 0.028362227661116672, ""window_covariance_tracking_rmse_lattice2"": 0.013587938865756155, ""window_error_rate"": 0.016876220703125, ""window_mean_tracking_rmse_lattice"": 0.08612734172906035, ""window_minus_best_recursive_error_rate"": -0.0003662109375, ""window_nll"": 0.12453547474581421, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154104,kalman,error_rate,0.021087646484375,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 86711892777567938, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254104, ""ewma_brier"": 0.029104510521646525, ""ewma_covariance_tracking_rmse_lattice2"": 0.014124583177005462, ""ewma_error_rate"": 0.017242431640625, ""ewma_mean_tracking_rmse_lattice"": 0.08735248549605813, ""ewma_nll"": 0.12643279912944894, ""kalman_brier"": 0.03718238018397449, ""kalman_covariance_tracking_rmse_lattice2"": 0.013628762771126046, ""kalman_error_rate"": 0.021087646484375, ""kalman_mean_tracking_rmse_lattice"": 0.09575392117933561, ""kalman_nll"": 0.18963083633011202, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004406328214865094, ""oracle_error_rate"": 0.0029296875, ""oracle_nll"": 0.008445748403903993, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.047119140625, ""static_brier"": 0.06362653013793619, ""static_error_rate"": 0.040618896484375, ""static_minus_ewma_error_rate"": 0.02337646484375, ""static_minus_kalman_error_rate"": 0.01953125, ""static_nll"": 0.12872082508395277, ""trace_sha256"": ""9fa9c2ddb696fa7786bddae375b187672524d43c95491594c4d4868af0b07504"", ""window_brier"": 0.028362227661116672, ""window_covariance_tracking_rmse_lattice2"": 0.013587938865756155, ""window_error_rate"": 0.016876220703125, ""window_mean_tracking_rmse_lattice"": 0.08612734172906035, ""window_minus_best_recursive_error_rate"": -0.0003662109375, ""window_nll"": 0.12453547474581421, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154104,oracle,error_rate,0.0029296875,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 86711892777567938, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254104, ""ewma_brier"": 0.029104510521646525, ""ewma_covariance_tracking_rmse_lattice2"": 0.014124583177005462, ""ewma_error_rate"": 0.017242431640625, ""ewma_mean_tracking_rmse_lattice"": 0.08735248549605813, ""ewma_nll"": 0.12643279912944894, ""kalman_brier"": 0.03718238018397449, ""kalman_covariance_tracking_rmse_lattice2"": 0.013628762771126046, ""kalman_error_rate"": 0.021087646484375, ""kalman_mean_tracking_rmse_lattice"": 0.09575392117933561, ""kalman_nll"": 0.18963083633011202, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004406328214865094, ""oracle_error_rate"": 0.0029296875, ""oracle_nll"": 0.008445748403903993, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.047119140625, ""static_brier"": 0.06362653013793619, ""static_error_rate"": 0.040618896484375, ""static_minus_ewma_error_rate"": 0.02337646484375, ""static_minus_kalman_error_rate"": 0.01953125, ""static_nll"": 0.12872082508395277, ""trace_sha256"": ""9fa9c2ddb696fa7786bddae375b187672524d43c95491594c4d4868af0b07504"", ""window_brier"": 0.028362227661116672, ""window_covariance_tracking_rmse_lattice2"": 0.013587938865756155, ""window_error_rate"": 0.016876220703125, ""window_mean_tracking_rmse_lattice"": 0.08612734172906035, ""window_minus_best_recursive_error_rate"": -0.0003662109375, ""window_nll"": 0.12453547474581421, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154105,standard,error_rate,0.035064697265625,"{""base_evaluation_seed"": 202607154105, ""dynamic_seed"": 18098222741139501711, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254105, ""ewma_brier"": 0.09161506894259892, ""ewma_covariance_tracking_rmse_lattice2"": 0.021631543282453976, ""ewma_error_rate"": 0.0531005859375, ""ewma_mean_tracking_rmse_lattice"": 0.1456153886913299, ""ewma_nll"": 0.4144416993299352, ""kalman_brier"": 0.10123421688061217, ""kalman_covariance_tracking_rmse_lattice2"": 0.022062742712850452, ""kalman_error_rate"": 0.056671142578125, ""kalman_mean_tracking_rmse_lattice"": 0.15262368845213634, ""kalman_nll"": 0.5143345333272383, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004546873540804438, ""oracle_error_rate"": 0.00311279296875, ""oracle_nll"": 0.007889649356654366, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.035064697265625, ""static_brier"": 0.04740618643874051, ""static_error_rate"": 0.030029296875, ""static_minus_ewma_error_rate"": -0.0230712890625, ""static_minus_kalman_error_rate"": -0.026641845703125, ""static_nll"": 0.1011425422291564, ""trace_sha256"": ""a3e248dcc7080a5b054b3c74401d9c68a949d5dba59669c74b9374b819b4fce5"", ""window_brier"": 0.10577813892720866, ""window_covariance_tracking_rmse_lattice2"": 0.021257331895580538, ""window_error_rate"": 0.0592041015625, ""window_mean_tracking_rmse_lattice"": 0.14728746670043863, ""window_minus_best_recursive_error_rate"": 0.006103515625, ""window_nll"": 0.5285849293325466, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154105,static,error_rate,0.030029296875,"{""base_evaluation_seed"": 202607154105, ""dynamic_seed"": 18098222741139501711, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254105, ""ewma_brier"": 0.09161506894259892, ""ewma_covariance_tracking_rmse_lattice2"": 0.021631543282453976, ""ewma_error_rate"": 0.0531005859375, ""ewma_mean_tracking_rmse_lattice"": 0.1456153886913299, ""ewma_nll"": 0.4144416993299352, ""kalman_brier"": 0.10123421688061217, ""kalman_covariance_tracking_rmse_lattice2"": 0.022062742712850452, ""kalman_error_rate"": 0.056671142578125, ""kalman_mean_tracking_rmse_lattice"": 0.15262368845213634, ""kalman_nll"": 0.5143345333272383, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.004546873540804438, ""oracle_error_rate"": 0.00311279296875, ""oracle_nll"": 0.007889649356654366, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.035064697265625, ""static_brier"": 0.04740618643874051, ""static_error_rate"": 0.030029296875, ""static_minus_ewma_error_rate"": -0.0230712890625, ""static_minus_kalman_error_rate"": -0.026641845703125, ""static_nll"": 0.1011425422291564, ""trace_sha256"": ""a3e248dcc7080a5b054b3c74401d9c68a949d5dba59669c74b9374b819b4fce5"", ""window_brier"": 0.10577813892720866, ""window_covariance_tracking_rmse_lattice2"": 0.021257331895580538, ""window_error_rate"": 0.0592041015625, ""window_mean_tracking_rmse_lattice"": 0.14728746670043863, ""window_minus_best_recursive_error_rate"": 0.006103515625, ""window_nll"": 0.5285849293325466, ""windows"": 64}"
