row_type,record_id,split,scenario,seed,threshold,metric,value,detail
calibration_threshold_seed,t0.4-s202607154104,calibration,all_registered_development,202607154104,0.4,absolute_catastrophic_reduction,-0.00555419921875,"{""absolute_catastrophic_reduction"": -0.00555419921875, ""avoided_failure_count"": 573, ""avoided_failure_rate"": 0.005828857421875, ""decisions"": 98304, ""fallback_count"": 2654, ""fallback_precision_for_avoided_failure"": 0.21590052750565183, ""fallback_rate"": 0.026997884114583332, ""gated_failure_count"": 4747, ""gated_failure_rate"": 0.048288981119791664, ""induced_failure_count"": 1119, ""induced_failure_rate"": 0.011383056640625, ""net_avoidable_opportunity_fraction"": 0.0172119140625, ""primary_failure_count"": 4201, ""primary_failure_rate"": 0.042734781901041664, ""relative_catastrophic_reduction"": -0.1299690549869079, ""seed"": 202607154104, ""selected_without_benefit_count"": 2081, ""selected_without_benefit_rate"": 0.021169026692708332, ""static_failure_count"": 7397, ""static_failure_rate"": 0.07524617513020833, ""threshold"": 0.4, ""unnecessary_fallback_count"": 1445, ""unnecessary_fallback_rate"": 0.014699300130208334}"
calibration_threshold_seed,t0.4-s202607154105,calibration,all_registered_development,202607154105,0.4,absolute_catastrophic_reduction,0.003977457682291667,"{""absolute_catastrophic_reduction"": 0.003977457682291667, ""avoided_failure_count"": 1373, ""avoided_failure_rate"": 0.013966878255208334, ""decisions"": 98304, ""fallback_count"": 3402, ""fallback_precision_for_avoided_failure"": 0.403586125808348, ""fallback_rate"": 0.03460693359375, ""gated_failure_count"": 4932, ""gated_failure_rate"": 0.0501708984375, ""induced_failure_count"": 982, ""induced_failure_rate"": 0.009989420572916666, ""net_avoidable_opportunity_fraction"": 0.023956298828125, ""primary_failure_count"": 5323, ""primary_failure_rate"": 0.054148356119791664, ""relative_catastrophic_reduction"": 0.07345481871125305, ""seed"": 202607154105, ""selected_without_benefit_count"": 2029, ""selected_without_benefit_rate"": 0.020640055338541668, ""static_failure_count"": 7273, ""static_failure_rate"": 0.07398478190104167, ""threshold"": 0.4, ""unnecessary_fallback_count"": 1433, ""unnecessary_fallback_rate"": 0.014577229817708334}"
calibration_threshold_seed,t0.4-s202607154106,calibration,all_registered_development,202607154106,0.4,absolute_catastrophic_reduction,0.004201253255208333,"{""absolute_catastrophic_reduction"": 0.004201253255208333, ""avoided_failure_count"": 1435, ""avoided_failure_rate"": 0.014597574869791666, ""decisions"": 98304, ""fallback_count"": 3472, ""fallback_precision_for_avoided_failure"": 0.41330645161290325, ""fallback_rate"": 0.035319010416666664, ""gated_failure_count"": 5141, ""gated_failure_rate"": 0.052296956380208336, ""induced_failure_count"": 1022, ""induced_failure_rate"": 0.010396321614583334, ""net_avoidable_opportunity_fraction"": 0.024993896484375, ""primary_failure_count"": 5554, ""primary_failure_rate"": 0.056498209635416664, ""relative_catastrophic_reduction"": 0.07436082102988836, ""seed"": 202607154106, ""selected_without_benefit_count"": 2037, ""selected_without_benefit_rate"": 0.020721435546875, ""static_failure_count"": 7413, ""static_failure_rate"": 0.075408935546875, ""threshold"": 0.4, ""unnecessary_fallback_count"": 1404, ""unnecessary_fallback_rate"": 0.0142822265625}"
calibration_threshold_seed,t0.4-s202607154107,calibration,all_registered_development,202607154107,0.4,absolute_catastrophic_reduction,-0.0014851888020833333,"{""absolute_catastrophic_reduction"": -0.0014851888020833333, ""avoided_failure_count"": 863, ""avoided_failure_rate"": 0.008778889973958334, ""decisions"": 98304, ""fallback_count"": 2755, ""fallback_precision_for_avoided_failure"": 0.3132486388384755, ""fallback_rate"": 0.028025309244791668, ""gated_failure_count"": 4707, ""gated_failure_rate"": 0.047882080078125, ""induced_failure_count"": 1009, ""induced_failure_rate"": 0.010264078776041666, ""net_avoidable_opportunity_fraction"": 0.01904296875, ""primary_failure_count"": 4561, ""primary_failure_rate"": 0.046396891276041664, ""relative_catastrophic_reduction"": -0.032010524007893004, ""seed"": 202607154107, ""selected_without_benefit_count"": 1892, ""selected_without_benefit_rate"": 0.019246419270833332, ""static_failure_count"": 7385, ""static_failure_rate"": 0.07512410481770833, ""threshold"": 0.4, ""unnecessary_fallback_count"": 1289, ""unnecessary_fallback_rate"": 0.013112386067708334}"
calibration_threshold_seed,t0.4-s202607154108,calibration,all_registered_development,202607154108,0.4,absolute_catastrophic_reduction,-0.001434326171875,"{""absolute_catastrophic_reduction"": -0.001434326171875, ""avoided_failure_count"": 810, ""avoided_failure_rate"": 0.00823974609375, ""decisions"": 98304, ""fallback_count"": 2799, ""fallback_precision_for_avoided_failure"": 0.28938906752411575, ""fallback_rate"": 0.028472900390625, ""gated_failure_count"": 4813, ""gated_failure_rate"": 0.048960367838541664, ""induced_failure_count"": 951, ""induced_failure_rate"": 0.009674072265625, ""net_avoidable_opportunity_fraction"": 0.017913818359375, ""primary_failure_count"": 4672, ""primary_failure_rate"": 0.047526041666666664, ""relative_catastrophic_reduction"": -0.030179794520547944, ""seed"": 202607154108, ""selected_without_benefit_count"": 1989, ""selected_without_benefit_rate"": 0.020233154296875, ""static_failure_count"": 7200, ""static_failure_rate"": 0.0732421875, ""threshold"": 0.4, ""unnecessary_fallback_count"": 1340, ""unnecessary_fallback_rate"": 0.013631184895833334}"
calibration_threshold_seed,t0.425-s202607154101,calibration,all_registered_development,202607154101,0.425,absolute_catastrophic_reduction,-0.0013224283854166667,"{""absolute_catastrophic_reduction"": -0.0013224283854166667, ""avoided_failure_count"": 668, ""avoided_failure_rate"": 0.006795247395833333, ""decisions"": 98304, ""fallback_count"": 2274, ""fallback_precision_for_avoided_failure"": 0.2937554969217238, ""fallback_rate"": 0.02313232421875, ""gated_failure_count"": 4825, ""gated_failure_rate"": 0.049082438151041664, ""induced_failure_count"": 798, ""induced_failure_rate"": 0.00811767578125, ""net_avoidable_opportunity_fraction"": 0.014912923177083334, ""primary_failure_count"": 4695, ""primary_failure_rate"": 0.047760009765625, ""relative_catastrophic_reduction"": -0.027689030883919063, ""seed"": 202607154101, ""selected_without_benefit_count"": 1606, ""selected_without_benefit_rate"": 0.016337076822916668, ""static_failure_count"": 7372, ""static_failure_rate"": 0.07499186197916667, ""threshold"": 0.425, ""unnecessary_fallback_count"": 1110, ""unnecessary_fallback_rate"": 0.01129150390625}"
calibration_threshold_seed,t0.425-s202607154102,calibration,all_registered_development,202607154102,0.425,absolute_catastrophic_reduction,0.005106608072916667,"{""absolute_catastrophic_reduction"": 0.005106608072916667, ""avoided_failure_count"": 1155, ""avoided_failure_rate"": 0.011749267578125, ""decisions"": 98304, ""fallback_count"": 2537, ""fallback_precision_for_avoided_failure"": 0.4552621206148995, ""fallback_rate"": 0.025807698567708332, ""gated_failure_count"": 4845, ""gated_failure_rate"": 0.049285888671875, ""induced_failure_count"": 653, ""induced_failure_rate"": 0.006642659505208333, ""net_avoidable_opportunity_fraction"": 0.018391927083333332, ""primary_failure_count"": 5347, ""primary_failure_rate"": 0.054392496744791664, ""relative_catastrophic_reduction"": 0.09388442117074995, ""seed"": 202607154102, ""selected_without_benefit_count"": 1382, ""selected_without_benefit_rate"": 0.014058430989583334, ""static_failure_count"": 7533, ""static_failure_rate"": 0.076629638671875, ""threshold"": 0.425, ""unnecessary_fallback_count"": 911, ""unnecessary_fallback_rate"": 0.009267171223958334}"
calibration_threshold_seed,t0.425-s202607154103,calibration,all_registered_development,202607154103,0.425,absolute_catastrophic_reduction,0.004526774088541667,"{""absolute_catastrophic_reduction"": 0.004526774088541667, ""avoided_failure_count"": 1121, ""avoided_failure_rate"": 0.011403401692708334, ""decisions"": 98304, ""fallback_count"": 2643, ""fallback_precision_for_avoided_failure"": 0.42413923571698825, ""fallback_rate"": 0.026885986328125, ""gated_failure_count"": 4798, ""gated_failure_rate"": 0.048807779947916664, ""induced_failure_count"": 676, ""induced_failure_rate"": 0.006876627604166667, ""net_avoidable_opportunity_fraction"": 0.018280029296875, ""primary_failure_count"": 5243, ""primary_failure_rate"": 0.053334554036458336, ""relative_catastrophic_reduction"": 0.08487507152393668, ""seed"": 202607154103, ""selected_without_benefit_count"": 1522, ""selected_without_benefit_rate"": 0.015482584635416666, ""static_failure_count"": 7305, ""static_failure_rate"": 0.074310302734375, ""threshold"": 0.425, ""unnecessary_fallback_count"": 1029, ""unnecessary_fallback_rate"": 0.010467529296875}"
calibration_threshold_seed,t0.425-s202607154104,calibration,all_registered_development,202607154104,0.425,absolute_catastrophic_reduction,-0.00335693359375,"{""absolute_catastrophic_reduction"": -0.00335693359375, ""avoided_failure_count"": 451, ""avoided_failure_rate"": 0.004587809244791667, ""decisions"": 98304, ""fallback_count"": 1988, ""fallback_precision_for_avoided_failure"": 0.22686116700201206, ""fallback_rate"": 0.020222981770833332, ""gated_failure_count"": 4531, ""gated_failure_rate"": 0.046091715494791664, ""induced_failure_count"": 781, ""induced_failure_rate"": 0.007944742838541666, ""net_avoidable_opportunity_fraction"": 0.012532552083333334, ""primary_failure_count"": 4201, ""primary_failure_rate"": 0.042734781901041664, ""relative_catastrophic_reduction"": -0.07855272554153774, ""seed"": 202607154104, ""selected_without_benefit_count"": 1537, ""selected_without_benefit_rate"": 0.015635172526041668, ""static_failure_count"": 7397, ""static_failure_rate"": 0.07524617513020833, ""threshold"": 0.425, ""unnecessary_fallback_count"": 1011, ""unnecessary_fallback_rate"": 0.010284423828125}"
calibration_threshold_seed,t0.425-s202607154105,calibration,all_registered_development,202607154105,0.425,absolute_catastrophic_reduction,0.004750569661458333,"{""absolute_catastrophic_reduction"": 0.004750569661458333, ""avoided_failure_count"": 1197, ""avoided_failure_rate"": 0.012176513671875, ""decisions"": 98304, ""fallback_count"": 2795, ""fallback_precision_for_avoided_failure"": 0.42826475849731666, ""fallback_rate"": 0.028432210286458332, ""gated_failure_count"": 4856, ""gated_failure_rate"": 0.049397786458333336, ""induced_failure_count"": 730, ""induced_failure_rate"": 0.007425944010416667, ""net_avoidable_opportunity_fraction"": 0.019602457682291668, ""primary_failure_count"": 5323, ""primary_failure_rate"": 0.054148356119791664, ""relative_catastrophic_reduction"": 0.08773248168326132, ""seed"": 202607154105, ""selected_without_benefit_count"": 1598, ""selected_without_benefit_rate"": 0.016255696614583332, ""static_failure_count"": 7273, ""static_failure_rate"": 0.07398478190104167, ""threshold"": 0.425, ""unnecessary_fallback_count"": 1084, ""unnecessary_fallback_rate"": 0.011027018229166666}"
calibration_threshold_seed,t0.425-s202607154106,calibration,all_registered_development,202607154106,0.425,absolute_catastrophic_reduction,0.005269368489583333,"{""absolute_catastrophic_reduction"": 0.005269368489583333, ""avoided_failure_count"": 1195, ""avoided_failure_rate"": 0.012156168619791666, ""decisions"": 98304, ""fallback_count"": 2683, ""fallback_precision_for_avoided_failure"": 0.4453969437197167, ""fallback_rate"": 0.027292887369791668, ""gated_failure_count"": 5036, ""gated_failure_rate"": 0.051228841145833336, ""induced_failure_count"": 677, ""induced_failure_rate"": 0.006886800130208333, ""net_avoidable_opportunity_fraction"": 0.01904296875, ""primary_failure_count"": 5554, ""primary_failure_rate"": 0.056498209635416664, ""relative_catastrophic_reduction"": 0.09326611451206337, ""seed"": 202607154106, ""selected_without_benefit_count"": 1488, ""selected_without_benefit_rate"": 0.01513671875, ""static_failure_count"": 7413, ""static_failure_rate"": 0.075408935546875, ""threshold"": 0.425, ""unnecessary_fallback_count"": 977, ""unnecessary_fallback_rate"": 0.009938557942708334}"
calibration_threshold_seed,t0.425-s202607154107,calibration,all_registered_development,202607154107,0.425,absolute_catastrophic_reduction,0.0001220703125,"{""absolute_catastrophic_reduction"": 0.0001220703125, ""avoided_failure_count"": 726, ""avoided_failure_rate"": 0.00738525390625, ""decisions"": 98304, ""fallback_count"": 2131, ""fallback_precision_for_avoided_failure"": 0.340685124354763, ""fallback_rate"": 0.021677652994791668, ""gated_failure_count"": 4549, ""gated_failure_rate"": 0.046274820963541664, ""induced_failure_count"": 714, ""induced_failure_rate"": 0.00726318359375, ""net_avoidable_opportunity_fraction"": 0.0146484375, ""primary_failure_count"": 4561, ""primary_failure_rate"": 0.046396891276041664, ""relative_catastrophic_reduction"": 0.00263100197325148, ""seed"": 202607154107, ""selected_without_benefit_count"": 1405, ""selected_without_benefit_rate"": 0.014292399088541666, ""static_failure_count"": 7385, ""static_failure_rate"": 0.07512410481770833, ""threshold"": 0.425, ""unnecessary_fallback_count"": 914, ""unnecessary_fallback_rate"": 0.009297688802083334}"
calibration_threshold_seed,t0.425-s202607154108,calibration,all_registered_development,202607154108,0.425,absolute_catastrophic_reduction,-0.00030517578125,"{""absolute_catastrophic_reduction"": -0.00030517578125, ""avoided_failure_count"": 647, ""avoided_failure_rate"": 0.006581624348958333, ""decisions"": 98304, ""fallback_count"": 2147, ""fallback_precision_for_avoided_failure"": 0.30135072193758733, ""fallback_rate"": 0.021840413411458332, ""gated_failure_count"": 4702, ""gated_failure_rate"": 0.047831217447916664, ""induced_failure_count"": 677, ""induced_failure_rate"": 0.006886800130208333, ""net_avoidable_opportunity_fraction"": 0.013468424479166666, ""primary_failure_count"": 4672, ""primary_failure_rate"": 0.047526041666666664, ""relative_catastrophic_reduction"": -0.006421232876712328, ""seed"": 202607154108, ""selected_without_benefit_count"": 1500, ""selected_without_benefit_rate"": 0.0152587890625, ""static_failure_count"": 7200, ""static_failure_rate"": 0.0732421875, ""threshold"": 0.425, ""unnecessary_fallback_count"": 966, ""unnecessary_fallback_rate"": 0.00982666015625}"
calibration_threshold_seed,t0.45-s202607154101,calibration,all_registered_development,202607154101,0.45,absolute_catastrophic_reduction,-0.00022379557291666666,"{""absolute_catastrophic_reduction"": -0.00022379557291666666, ""avoided_failure_count"": 423, ""avoided_failure_rate"": 0.004302978515625, ""decisions"": 98304, ""fallback_count"": 1440, ""fallback_precision_for_avoided_failure"": 0.29375, ""fallback_rate"": 0.0146484375, ""gated_failure_count"": 4717, ""gated_failure_rate"": 0.047983805338541664, ""induced_failure_count"": 445, ""induced_failure_rate"": 0.004526774088541667, ""net_avoidable_opportunity_fraction"": 0.008829752604166666, ""primary_failure_count"": 4695, ""primary_failure_rate"": 0.047760009765625, ""relative_catastrophic_reduction"": -0.004685835995740149, ""seed"": 202607154101, ""selected_without_benefit_count"": 1017, ""selected_without_benefit_rate"": 0.010345458984375, ""static_failure_count"": 7372, ""static_failure_rate"": 0.07499186197916667, ""threshold"": 0.45, ""unnecessary_fallback_count"": 625, ""unnecessary_fallback_rate"": 0.006357828776041667}"
calibration_threshold_seed,t0.45-s202607154102,calibration,all_registered_development,202607154102,0.45,absolute_catastrophic_reduction,0.004547119140625,"{""absolute_catastrophic_reduction"": 0.004547119140625, ""avoided_failure_count"": 806, ""avoided_failure_rate"": 0.008199055989583334, ""decisions"": 98304, ""fallback_count"": 1677, ""fallback_precision_for_avoided_failure"": 0.4806201550387597, ""fallback_rate"": 0.017059326171875, ""gated_failure_count"": 4900, ""gated_failure_rate"": 0.049845377604166664, ""induced_failure_count"": 359, ""induced_failure_rate"": 0.0036519368489583335, ""net_avoidable_opportunity_fraction"": 0.011850992838541666, ""primary_failure_count"": 5347, ""primary_failure_rate"": 0.054392496744791664, ""relative_catastrophic_reduction"": 0.0835982794090144, ""seed"": 202607154102, ""selected_without_benefit_count"": 871, ""selected_without_benefit_rate"": 0.008860270182291666, ""static_failure_count"": 7533, ""static_failure_rate"": 0.076629638671875, ""threshold"": 0.45, ""unnecessary_fallback_count"": 529, ""unnecessary_fallback_rate"": 0.005381266276041667}"
