record_id,split,seed,as_of_cycle,future_start_cycle,future_end_cycle_exclusive,offline_regime_label,candidate_failures,oracle_failures,oracle_trials,fallback_score,offline_fallback_required,update_cost,source_bank_action,scope,prediction_mean_q,offline_future_target_mean_q,uncertainty_se_mean_q,prediction_mean_p,offline_future_target_mean_p,uncertainty_se_mean_p,prediction_sigma_q,offline_future_target_sigma_q,uncertainty_se_sigma_q,prediction_sigma_p,offline_future_target_sigma_p,uncertainty_se_sigma_p,prediction_rho_qp,offline_future_target_rho_qp,uncertainty_se_rho_qp,prediction_tail_rate,offline_future_target_tail_rate,uncertainty_se_tail_rate,prediction_x_e_rate,offline_future_target_x_e_rate,uncertainty_se_x_e_rate,prediction_z_e_rate,offline_future_target_z_e_rate,uncertainty_se_z_e_rate,prediction_leakage_rate,offline_future_target_leakage_rate,uncertainty_se_leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift
seed20261345-asof799,validation,20261345,799,800,832,normal,6,5,32,1.0,0,0.05046232326297178,hold_active,offline_future_aligned_calibration_record,0.14448564518329698,-0.5848832188182004,0.08431367046778121,-0.18833723626211918,0.0812571336626493,0.11618366237413436,0.5987300583844652,0.6067041446291181,0.05334287964724051,0.6511784706667356,0.427813392548816,0.045779842567087704,-0.20073249546843214,-0.28647104071422086,0.09580058615457249,0.2890625,0.21875,0.04137920948768631,0.3359375,0.53125,0.047086973117941085,0.33984375,0.15625,0.05085508686622568,0.05078125,0.0,0.029564273970591897,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof831,validation,20261345,831,832,864,burst,8,8,30,0.9921875,0,0.05024307303302177,hold_active,offline_future_aligned_calibration_record,0.1857569312323346,-0.1814749609898405,0.1299836255263469,-0.185785042812042,0.7025316729993125,0.10290067259513537,0.6604866713286555,0.6716293544736058,0.07478397851789015,0.6506789594220026,0.7790750208670704,0.041838826430500804,-0.1127731034377659,0.09306920769601451,0.07509000145465448,0.3125,0.5,0.03784050927068873,0.37890625,0.40625,0.04441621561331754,0.35546875,0.40625,0.04377827325469377,0.05078125,0.0625,0.04129182142309616,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof863,validation,20261345,863,864,896,leakage,7,7,21,0.953125,1,0.05012793953955305,hold_active,offline_future_aligned_calibration_record,0.16257938151560225,0.25636111596958155,0.17364953812783757,-0.15007856957656274,0.6308947027122971,0.12653253781838064,0.7061214221826633,0.7041489592043945,0.07118127821990955,0.6610599862132813,0.6511824169424016,0.04918746603244481,-0.10981288344162035,0.23756986698955523,0.11177047170079836,0.3359375,0.28125,0.03925843523392117,0.40234375,0.09375,0.04562337767554914,0.3359375,0.5,0.04083136751208533,0.05859375,0.34375,0.03514246863921956,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof895,validation,20261345,895,896,928,burst,12,7,30,0.9692666568807056,1,0.050162508348030946,hold_active,offline_future_aligned_calibration_record,0.184351841186005,0.2977703151035833,0.1693022502410427,-0.07686946822588858,-0.25040597419163446,0.1463207584760403,0.7391964291706982,0.7990970623172724,0.08361020586579479,0.7012072570488933,0.816284176260824,0.06785686361829174,-0.10203542547200121,0.08422451917464328,0.12416540274638607,0.34375,0.40625,0.032064569255234786,0.390625,0.625,0.03926614629064664,0.3359375,0.28125,0.03855851834767373,0.1015625,0.0625,0.041011518876924925,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof927,validation,20261345,927,928,960,normal,5,5,32,0.976745950404165,0,0.05015678656178432,hold_active,offline_future_aligned_calibration_record,0.23989239311148514,0.08829166462071569,0.1981629498506213,-0.10593132025240082,0.2050999621336136,0.18320777935056665,0.7322398920969212,0.5251199026503254,0.08851707056184709,0.7315143453525916,0.5985494673430694,0.0751973310551451,-0.02513886426635309,0.2271042656238972,0.05823860244729861,0.33984375,0.1875,0.03896894605225067,0.41796875,0.25,0.04988801161624211,0.3125,0.375,0.042152793283555194,0.109375,0.0,0.04729291520132081,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof959,validation,20261345,959,960,992,burst,6,5,32,0.96875,0,0.050143975038506726,hold_active,offline_future_aligned_calibration_record,0.09330497179705555,-0.08231803887116551,0.16822369561638043,0.017547441857630464,-0.04189244668418568,0.20396242423437685,0.7306142012576269,0.7767738632601671,0.08249625269060656,0.7290870423500728,0.49261729272342697,0.08912314839856755,-0.03789854864381281,0.045017357054518536,0.10407231527930051,0.328125,0.1875,0.03660579624276328,0.39453125,0.46875,0.05276303686986881,0.3359375,0.40625,0.03774472867551904,0.06640625,0.0,0.0384374596721946,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof991,validation,20261345,991,992,1024,normal,5,5,32,0.9765625,0,0.05022356620895538,hold_active,offline_future_aligned_calibration_record,0.024307538847635923,0.5120478525838774,0.18522231890412605,0.05911122273036673,0.14703884066696937,0.15058549123165144,0.7882634699463165,0.6440278505314854,0.06454030959274672,0.7202079007543788,0.37030730371311266,0.0752224812372312,-0.16214464775394805,-0.1036541460994132,0.11100829219756346,0.328125,0.375,0.04048922700136437,0.4140625,0.46875,0.0493805555177121,0.34375,0.3125,0.03732149944760786,0.06640625,0.0,0.03521132150428854,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1023,validation,20261345,1023,1024,1056,calibration_shift,0,0,32,0.8953072466968959,0,0.05026576578714239,hold_active,offline_future_aligned_calibration_record,0.09666279127501198,0.18793070855303262,0.1608350034874558,0.09309112417595689,0.04841191633368358,0.12154204999200753,0.8161611758116122,0.30204947243138947,0.07863135410158133,0.6653994903262936,0.2666298996646344,0.05333556736668162,-0.007193986914604397,-0.4142595940366705,0.16055998188645643,0.33984375,0.0,0.035771286602445586,0.4296875,0.34375,0.06679398209870532,0.33984375,0.125,0.043869464416554885,0.06640625,0.0,0.03369797668204618,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1055,validation,20261345,1055,1056,1088,burst,2,1,29,0.8828125,1,0.05039764680120047,hold_active,offline_future_aligned_calibration_record,0.098899431436692,0.0340292611761579,0.09364891049530434,0.12453211681955745,0.5712159689185452,0.0932918330865353,0.6791015948909392,0.4059019188160511,0.05104135057210977,0.5676254603561097,0.8249291317863957,0.0548285209902616,0.025718507003512463,0.05557487451547904,0.11926140446511521,0.26953125,0.25,0.03536398466237408,0.3984375,0.1875,0.04419241833960312,0.3203125,0.46875,0.0410383166042511,0.05859375,0.09375,0.03355594957100905,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1087,validation,20261345,1087,1088,1120,normal,0,0,32,0.9084268146158385,0,0.05028603872319105,hold_active,offline_future_aligned_calibration_record,0.13295285603555174,0.17389428206125057,0.060643888507467575,0.1522600814202455,-0.2268175137434374,0.07489770071470589,0.6062927067859335,0.30908713658128195,0.05212728666439175,0.6185143339583475,0.3802134847423294,0.05282745670108864,-0.009602336973703284,-0.17627731355010162,0.13024532712268125,0.2734375,0.125,0.03706365970700594,0.35546875,0.1875,0.05489715731754453,0.359375,0.40625,0.047892195808866826,0.0703125,0.0,0.03425373524900659,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1119,validation,20261345,1119,1120,1152,normal,2,1,32,0.90625,0,0.050321560652643184,hold_active,offline_future_aligned_calibration_record,0.16490569842252345,0.12024744725950365,0.054324931845115915,0.05782997243527821,0.14555243379447447,0.0977535768087794,0.5496422104877159,0.4622023920688963,0.04815500502072554,0.5756350633947637,0.564002720426209,0.04547996687729976,-0.04301325044841506,-0.21472472174340138,0.16284723402895812,0.2265625,0.21875,0.02836324176417866,0.328125,0.125,0.044341215717471315,0.359375,0.4375,0.04483552561846329,0.0625,0.0,0.031657573474733414,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1151,validation,20261345,1151,1152,1184,normal,0,0,32,0.8984375,0,0.05019127759883067,hold_active,offline_future_aligned_calibration_record,0.15259244518523496,0.0831888020009326,0.054861894445074125,0.03489320137488039,0.12037980339620846,0.07394355325703712,0.5217839285212619,0.3834606089369398,0.05159052324547782,0.5443118378918987,0.6090817614317667,0.04966051441551524,-0.07890004585420815,-0.2528677722316915,0.11909736935867381,0.21875,0.15625,0.0392715431294748,0.33203125,0.1875,0.05023454272623987,0.3515625,0.40625,0.04107813494091648,0.01953125,0.0,0.012851743422159712,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1183,validation,20261345,1183,1184,1216,normal,2,4,32,0.90625,0,0.05027712370658175,hold_active,offline_future_aligned_calibration_record,0.13653123119359223,0.48500507986872,0.06192131142840415,0.05232305527124259,0.14603619867008755,0.07954823408350957,0.4782919128954517,0.3806269081748296,0.03508714921555556,0.5246950005917292,0.3958051984758485,0.05148594518240174,-0.13495690820702713,0.07813043676337467,0.1545958547854077,0.1875,0.25,0.034856795847999604,0.27734375,0.53125,0.04651837193993029,0.3671875,0.03125,0.036960132799389,0.01171875,0.0,0.010358192169369793,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1215,validation,20261345,1215,1216,1248,normal,1,1,32,0.9453125,0,0.05020944606166295,hold_active,offline_future_aligned_calibration_record,0.19127134021360082,0.045184871098748136,0.06201731228918511,0.054614018900466466,-0.34560493057513886,0.071836249342358,0.47600562242826006,0.5046022103550373,0.03508329524808333,0.4987051305558465,0.4126320228700168,0.044661166668691604,-0.1710979608542909,-0.3042223367862437,0.15732413147028138,0.1953125,0.125,0.03291441759700357,0.3125,0.3125,0.04307782309786488,0.32421875,0.28125,0.034912068725521626,0.01171875,0.0,0.01085067506818707,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1247,validation,20261345,1247,1248,1280,leakage,0,0,20,0.9140625,1,0.05023020887139745,hold_active,offline_future_aligned_calibration_record,0.1850690597031981,-0.19424967080872535,0.06109344940405713,0.011527364671718665,-0.17407026676919624,0.09932185800743087,0.45039473553238385,0.40938826216793084,0.03294242664753456,0.5089990941285983,0.5987197439472814,0.05012817921994617,-0.22808223189672722,-0.32922744481945015,0.1265164932954395,0.1875,0.15625,0.02994361988780008,0.29296875,0.28125,0.037602084844055216,0.30859375,0.09375,0.04392756889362044,0.01171875,0.375,0.011850893670031063,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1279,validation,20261345,1279,1280,1312,calibration_shift,5,6,32,0.9375,0,0.05034578853149342,hold_active,offline_future_aligned_calibration_record,0.12378867828052775,0.3678449709626115,0.06775995488140792,-0.03311454580081752,-0.39849541112709086,0.09838912000928614,0.432932237119223,0.5225338333844588,0.036613755007147857,0.5361877040798956,0.7471730053353076,0.05277176171066121,-0.30382457214672026,0.022446238834851234,0.17324351172884797,0.16015625,0.375,0.036561521486782135,0.26953125,0.28125,0.048229684674899305,0.28125,0.5,0.045290992280255286,0.05859375,0.0,0.04149118436850581,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1311,validation,20261345,1311,1312,1344,normal,0,0,32,0.9609375,0,0.05040568275149009,hold_active,offline_future_aligned_calibration_record,0.1359497636124487,-0.3757931128968024,0.07842208278269396,-0.07951383331802542,-0.18057762748003836,0.11337916471460066,0.4656793662561322,0.37470714269543254,0.04264417567500284,0.5999898769856691,0.3341675240104136,0.05600213720318048,-0.2556232386521625,0.03970546338857206,0.15986869114075825,0.20703125,0.125,0.03509225015379587,0.26171875,0.3125,0.04249262727104355,0.328125,0.21875,0.049525303949088634,0.05859375,0.0,0.04079056608633105,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1343,validation,20261345,1343,1344,1376,normal,1,0,32,1.0,0,0.05055105254917453,hold_active,offline_future_aligned_calibration_record,0.08531988595465112,-0.0075594387086377335,0.08596740625096112,-0.11529879662732267,-0.2448020903973347,0.09096563087586353,0.4968611750561033,0.4103271518016777,0.03405016111891197,0.5323867018143195,0.4091528315640228,0.043865860193135944,-0.09454668230112308,0.21953837634540774,0.13970547208743636,0.19140625,0.09375,0.03380315381632768,0.27734375,0.28125,0.04137019998396677,0.296875,0.34375,0.04632340702106695,0.046875,0.0,0.037093666722883445,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1375,validation,20261345,1375,1376,1408,normal,1,0,32,0.9765625,0,0.05019885521313752,hold_active,offline_future_aligned_calibration_record,0.05164400498511301,-0.2705026916595421,0.07710094468283304,-0.11693989534036664,0.03704440335270176,0.09315644612092842,0.508820042971192,0.36438349692855143,0.03705931102273889,0.5369690549950821,0.316679846105584,0.04670588318225308,-0.0011674493958335748,0.4341844135448266,0.12576446018220333,0.1875,0.0625,0.031539064465941964,0.2890625,0.375,0.03920407751172557,0.2890625,0.21875,0.03787169947500052,0.046875,0.0,0.03685785526691593,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1407,validation,20261345,1407,1408,1440,normal,3,4,32,1.0,0,0.050279875079004895,hold_active,offline_future_aligned_calibration_record,-0.012068480401808745,-0.17913319098932168,0.10185773529564832,-0.11147007340349746,0.2878939459542189,0.07520838749721788,0.5090810549617336,0.3815142156582164,0.038247143815392626,0.502511662856212,0.5106120690772977,0.04376681829844914,0.10269881348938842,-0.18653005506823211,0.11202100969917962,0.16796875,0.125,0.032990903832845885,0.3203125,0.34375,0.03781790030092325,0.26171875,0.28125,0.04402395272960496,0.046875,0.0,0.044341173043588186,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1439,validation,20261345,1439,1440,1472,leakage,1,1,20,1.0,1,0.05007920480469777,hold_active,offline_future_aligned_calibration_record,-0.058055311619022776,0.12356738373539389,0.06781658480053081,-0.08930064414044292,0.31022604944561705,0.06809002237600043,0.5100006131711114,0.509841252151652,0.033469040482511925,0.5040219145517835,0.6578069289360168,0.042524648663913665,0.11086547692746572,0.18718257611283826,0.12566576014645336,0.1640625,0.25,0.02880123640750173,0.33984375,0.21875,0.03669212275090689,0.24609375,0.34375,0.045310707662344664,0.046875,0.375,0.031952189526070124,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1471,validation,20261345,1471,1472,1504,normal,0,0,32,1.0,0,0.050255686853212946,hold_active,offline_future_aligned_calibration_record,-0.10262739156860246,0.01961387360067368,0.05731394523543417,-0.10456814946606419,-0.2691699973908337,0.094145265449715,0.48486565469472565,0.5148906963772564,0.034560116362277654,0.5369041410473916,0.47702148992365556,0.04922432681082706,0.06685319459637679,0.1386413168614146,0.11245755001921863,0.1640625,0.125,0.024822659698827784,0.30078125,0.4375,0.04346852484778578,0.28515625,0.21875,0.0507197677426175,0.09375,0.0,0.054892917554587126,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1503,validation,20261345,1503,1504,1536,normal,1,1,32,1.0,0,0.05013172102823809,hold_active,offline_future_aligned_calibration_record,-0.10592476074991142,-0.023273005751925258,0.05133971671471051,-0.0875561482661753,-0.008404344440569922,0.10897281724213127,0.48522599726622756,0.47638779414223,0.030384394351837915,0.5397439592483015,0.2962607239032139,0.04978271891913598,0.14678428412266134,0.05936403287505073,0.12134342285274083,0.1640625,0.09375,0.02746747800745962,0.31640625,0.59375,0.048126115190351336,0.27734375,0.125,0.049056231817880006,0.09375,0.0,0.04837024901303828,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1535,validation,20261345,1535,1536,1568,calibration_shift,2,3,32,1.0,0,0.05018643696423968,hold_active,offline_future_aligned_calibration_record,-0.08124413606102054,-0.14089980108102496,0.05899180755640982,-0.06348124100203556,-0.40433047295273705,0.10337371273502517,0.4929359093275465,0.5806134088783795,0.033994243453973005,0.5008746433453213,0.41563508475223,0.05213596630290326,0.16802015353579733,0.08914001248254133,0.14410291884139684,0.15625,0.125,0.029098566180839412,0.35546875,0.46875,0.04021989288684117,0.28125,0.25,0.04824725800340533,0.046875,0.0,0.04660744984147575,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof1567,validation,20261345,1567,1568,1600,normal,4,3,32,1.0,0,0.050180878263267434,hold_active,offline_future_aligned_calibration_record,-0.12562517732660528,0.06870488389864904,0.058164481157466086,-0.09503802701003328,-0.04381325929779045,0.07622944622746741,0.47708772407620165,0.5037438851486802,0.027041739565949238,0.4768725777396008,0.5126137599988932,0.049875911837888705,0.16152205202294465,-0.2619261568609537,0.1148952149210449,0.125,0.1875,0.018828824782819907,0.37890625,0.28125,0.05283757807908477,0.25,0.375,0.040489227001364404,0.046875,0.0,0.0416484974801602,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
