row_type,record_id,lane_id,seed,method,metric,value,detail
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.1875,"{""affected_e_probability_by_cycle"": [0.85986328125, 0.851318359375, 0.84033203125, 0.75830078125, 0.579833984375, 0.335205078125, 0.141357421875, 0.04541015625, 0.017578125, 0.0087890625, 0.00634765625, 0.00341796875, 0.00537109375, 0.00634765625, 0.005126953125, 0.00390625, 0.003173828125, 0.006103515625, 0.006103515625, 0.003662109375], ""amplitude_over_lattice"": 0.1875, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 3.96754150390625, ""ci_low"": 3.895855712890625, ""confidence_level"": 0.95, ""mean"": 3.93212890625, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 4.528448486328125, ""ci_low"": 4.464227294921875, ""confidence_level"": 0.95, ""mean"": 4.498046875, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.75, ""observed_same_quadrature_max_e_run"": {""ci_high"": 3.86083984375, ""ci_low"": 3.786004638671875, ""confidence_level"": 0.95, ""mean"": 3.822021484375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 5.160784912109375, ""ci_low"": 5.071484375, ""confidence_level"": 0.95, ""mean"": 5.109130859375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.00634765625, 0.02490234375, 0.02099609375, 0.0234375, 0.01953125, 0.01611328125, 0.010009765625, 0.006591796875, 0.0068359375, 0.006103515625, 0.006591796875, 0.0078125, 0.003662109375, 0.004638671875, 0.006103515625, 0.00341796875, 0.004150390625, 0.004638671875, 0.007080078125, 0.005859375]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.25,"{""affected_e_probability_by_cycle"": [0.857421875, 0.8740234375, 0.859130859375, 0.861328125, 0.86376953125, 0.86962890625, 0.462158203125, 0.177001953125, 0.05810546875, 0.0205078125, 0.006103515625, 0.006103515625, 0.004150390625, 0.00634765625, 0.0048828125, 0.005859375, 0.00341796875, 0.004638671875, 0.004150390625, 0.006103515625], ""amplitude_over_lattice"": 0.25, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 5.066546630859375, ""ci_low"": 4.992303466796875, ""confidence_level"": 0.95, ""mean"": 5.026611328125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 6.0, ""ci_low"": 6.0, ""confidence_level"": 0.95, ""mean"": 6.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 1.0, ""observed_same_quadrature_max_e_run"": {""ci_high"": 4.9189453125, ""ci_low"": 4.8437255859375, ""confidence_level"": 0.95, ""mean"": 4.87646484375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 6.838763427734375, ""ci_low"": 6.780145263671875, ""confidence_level"": 0.95, ""mean"": 6.809326171875, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.005615234375, 0.0205078125, 0.022705078125, 0.019775390625, 0.01904296875, 0.024169921875, 0.02099609375, 0.013916015625, 0.00732421875, 0.00830078125, 0.005615234375, 0.005615234375, 0.004150390625, 0.00390625, 0.005126953125, 0.00634765625, 0.00634765625, 0.00439453125, 0.008544921875, 0.005859375]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.3125,"{""affected_e_probability_by_cycle"": [0.869384765625, 0.865966796875, 0.84130859375, 0.76220703125, 0.574951171875, 0.332275390625, 0.139892578125, 0.052978515625, 0.0185546875, 0.006591796875, 0.0048828125, 0.0048828125, 0.0068359375, 0.00439453125, 0.006591796875, 0.00390625, 0.00537109375, 0.005126953125, 0.004638671875, 0.003662109375], ""amplitude_over_lattice"": 0.3125, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 3.984130859375, ""ci_low"": 3.911676025390625, ""confidence_level"": 0.95, ""mean"": 3.948974609375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 4.558990478515625, ""ci_low"": 4.49779052734375, ""confidence_level"": 0.95, ""mean"": 4.52783203125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.75, ""observed_same_quadrature_max_e_run"": {""ci_high"": 3.881103515625, ""ci_low"": 3.8071044921875, ""confidence_level"": 0.95, ""mean"": 3.84423828125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 5.17774658203125, ""ci_low"": 5.086492919921875, ""confidence_level"": 0.95, ""mean"": 5.1318359375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.003173828125, 0.025390625, 0.020263671875, 0.025146484375, 0.020751953125, 0.013916015625, 0.01171875, 0.006591796875, 0.005126953125, 0.00439453125, 0.004150390625, 0.0048828125, 0.00732421875, 0.004150390625, 0.003662109375, 0.00537109375, 0.004638671875, 0.00439453125, 0.00537109375, 0.00439453125]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.375,"{""affected_e_probability_by_cycle"": [0.85009765625, 0.774658203125, 0.615478515625, 0.394775390625, 0.20166015625, 0.07958984375, 0.025390625, 0.011474609375, 0.00732421875, 0.00390625, 0.005126953125, 0.00390625, 0.004150390625, 0.005859375, 0.007568359375, 0.005615234375, 0.004638671875, 0.004638671875, 0.005615234375, 0.004150390625], ""amplitude_over_lattice"": 0.375, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 2.73388671875, ""ci_low"": 2.66234130859375, ""confidence_level"": 0.95, ""mean"": 2.69873046875, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 3.02542724609375, ""ci_low"": 2.954705810546875, ""confidence_level"": 0.95, ""mean"": 2.989990234375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.5, ""observed_same_quadrature_max_e_run"": {""ci_high"": 2.677978515625, ""ci_low"": 2.60667724609375, ""confidence_level"": 0.95, ""mean"": 2.6416015625, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 3.44215087890625, ""ci_low"": 3.3539794921875, ""confidence_level"": 0.95, ""mean"": 3.39794921875, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.0048828125, 0.023681640625, 0.018798828125, 0.01953125, 0.013671875, 0.009521484375, 0.00732421875, 0.00390625, 0.00244140625, 0.007080078125, 0.00439453125, 0.00244140625, 0.00537109375, 0.00537109375, 0.006591796875, 0.005126953125, 0.00634765625, 0.006103515625, 0.005859375, 0.005126953125]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.4375,"{""affected_e_probability_by_cycle"": [0.7080078125, 0.4375, 0.21728515625, 0.0888671875, 0.033203125, 0.015869140625, 0.00732421875, 0.006591796875, 0.006103515625, 0.006103515625, 0.003173828125, 0.0029296875, 0.004638671875, 0.00341796875, 0.0048828125, 0.00390625, 0.00634765625, 0.00390625, 0.005126953125, 0.003173828125], ""amplitude_over_lattice"": 0.4375, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 1.45948486328125, ""ci_low"": 1.395855712890625, ""confidence_level"": 0.95, ""mean"": 1.427978515625, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 1.54931640625, ""ci_low"": 1.484735107421875, ""confidence_level"": 0.95, ""mean"": 1.514892578125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.25, ""observed_same_quadrature_max_e_run"": {""ci_high"": 1.44654541015625, ""ci_low"": 1.385498046875, ""confidence_level"": 0.95, ""mean"": 1.4169921875, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 1.76513671875, ""ci_low"": 1.683465576171875, ""confidence_level"": 0.95, ""mean"": 1.723876953125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.0048828125, 0.020751953125, 0.0166015625, 0.00732421875, 0.006591796875, 0.0068359375, 0.007568359375, 0.003662109375, 0.005615234375, 0.004150390625, 0.006103515625, 0.005126953125, 0.005126953125, 0.0029296875, 0.005126953125, 0.0068359375, 0.005126953125, 0.004638671875, 0.003662109375, 0.004638671875]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.5,"{""affected_e_probability_by_cycle"": [0.004638671875, 0.00390625, 0.005126953125, 0.005126953125, 0.00341796875, 0.005615234375, 0.00390625, 0.004638671875, 0.006103515625, 0.004150390625, 0.0048828125, 0.004150390625, 0.005615234375, 0.00537109375, 0.00390625, 0.005126953125, 0.004638671875, 0.005126953125, 0.0048828125, 0.0048828125], ""amplitude_over_lattice"": 0.5, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 0.0, ""ci_low"": 0.0, ""confidence_level"": 0.95, ""mean"": 0.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 0.0, ""ci_low"": 0.0, ""confidence_level"": 0.95, ""mean"": 0.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.0, ""observed_same_quadrature_max_e_run"": {""ci_high"": 0.100469970703125, ""ci_low"": 0.08299560546875001, ""confidence_level"": 0.95, ""mean"": 0.09130859375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 0.0, ""ci_low"": 0.0, ""confidence_level"": 0.95, ""mean"": 0.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.00439453125, 0.006103515625, 0.005859375, 0.00341796875, 0.002685546875, 0.005615234375, 0.004638671875, 0.003662109375, 0.00634765625, 0.004150390625, 0.004638671875, 0.00537109375, 0.00341796875, 0.00341796875, 0.004150390625, 0.007080078125, 0.006103515625, 0.00439453125, 0.00439453125, 0.00537109375]}"
leakage,leakage,leakage_occupancy_correlation_component,20260716501,occupancy_correlation_component,gate_pass,True,"{""config"": {""all_gg_string_lengths"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], ""bootstrap_replicates"": 400, ""bootstrap_seed"": 20260716502, ""burn_in_cycles"": 200, ""confidence_level"": 0.95, ""cycles"": 1200, ""higher_leakage_mean_duration_cycles"": 17.2, ""higher_leakage_rate"": 0.000128, ""max_recovery_depth"": 64, ""maximum_physical_error_estimate_error"": 0.02, ""maximum_post_removal_tail_correlation"": 0.0015, ""maximum_reference_occupancy_error"": 0.02, ""maximum_retained_fraction"": 0.95, ""maximum_truth_syndrome_difference"": 0.02, ""minimum_all_gg_fit_r_squared"": 0.999, ""minimum_pre_removal_tail_correlation"": 0.001, ""minimum_retained_fraction"": 0.75, ""minimum_tail_difference_ci_low"": 0.0003, ""minimum_tail_shrink_ratio"": 2.0, ""model_scope"": ""protocol_aligned_occupancy_correlation_effective_model_not_device_calibrated"", ""physical_error_probability"": 0.13, ""readout_fidelity_e"": 0.9914, ""readout_fidelity_g"": 0.9997, ""reference_occupancy"": 0.82, ""seed"": 20260716501, ""shots"": 600, ""single_cycle_leakage_rate"": 0.000548, ""tail_lags"": [40, 60, 80, 100, 120, 140, 160, 180, 200], ""target_no_leakage_occupancy"": 0.82}, ""device_calibrated"": false, ""evidence_scope"": ""protocol_aligned_occupancy_correlation_effective_model_not_device_calibrated"", ""experimental_data_reproduced"": false, ""gate"": {""checks"": [{""check_id"": ""hidden_occupancy_near_reference"", ""criterion"": ""abs(hidden-reference) <= limit"", ""detail"": ""reference=0.82"", ""limit"": 0.02, ""observed"": 0.006718055555555602, ""passed"": true}, {""check_id"": ""syndrome_estimate_matches_hidden_truth"", ""criterion"": ""abs(syndrome-hidden) <= limit"", ""detail"": ""same shared trajectories; estimator observed-only"", ""limit"": 0.02, ""observed"": 6.181495318180463e-05, ""passed"": true}, {""check_id"": ""hidden_truth_inside_first_order_syndrome_interval"", ""criterion"": ""combined syndrome CI contains hidden mean"", ""detail"": ""combined_ci=(0.7936279272267465, 0.8332279271127178)"", ""limit"": 0.8332279271127178, ""observed"": 0.8132819444444443, ""passed"": true}, {""check_id"": ""physical_error_estimate_matches_generator"", ""criterion"": ""abs(estimated-configured) <= limit"", ""detail"": ""estimated=0.13159920270042158"", ""limit"": 0.02, ""observed"": 0.0015992027004215759, ""passed"": true}, {""check_id"": ""single_exponential_all_gg_fit"", ""criterion"": ""log-probability R^2 >= limit"", ""detail"": ""registered sliding-window lengths"", ""limit"": 0.999, ""observed"": 0.9999997925994594, ""passed"": true}, {""check_id"": ""all_gg_probability_strictly_decreases"", ""criterion"": ""minimum adjacent decrease > 0"", ""detail"": ""rejects malformed/nondecaying strings"", ""limit"": 0.0, ""observed"": 0.026118612962426346, ""passed"": true}, {""check_id"": ""leakage_removal_retains_expected_fraction"", ""criterion"": ""minimum <= retained fraction <= maximum"", ""detail"": ""maximum=0.95"", ""limit"": 0.75, ""observed"": 0.8583333333333333, ""passed"": true}, {""check_id"": ""long_lag_tail_detected_before_removal"", ""criterion"": ""mean registered-lag correlation >= limit"", ""detail"": ""lags=(40, 60, 80, 100, 120, 140, 160, 180, 200)"", ""limit"": 0.001, ""observed"": 0.0018366691943708206, ""passed"": true}, {""check_id"": ""tail_shrink_paired_ci_positive"", ""criterion"": ""paired difference CI-low >= limit"", ""detail"": ""before minus leakage-removed"", ""limit"": 0.0003, ""observed"": 0.0014200218271172651, ""passed"": true}, {""check_id"": ""tail_shrink_ratio"", ""criterion"": ""before/after mean correlation >= limit"", ""detail"": ""point-estimate effect size"", ""limit"": 2.0, ""observed"": 2.445823165831158, ""passed"": true}, {""check_id"": ""post_removal_tail_small"", ""criterion"": ""abs(post-removal mean tail) <= limit"", ""detail"": ""remaining short-memory/noise floor"", ""limit"": 0.0015, ""observed"": 0.0007509411228209827, ""passed"": true}], ""passed"": true}, ""hidden_occupancy"": {""ci_high"": 0.8149704861111112, ""ci_low"": 0.8115028124999999, ""confidence_level"": 0.95, ""mean"": 0.8132819444444443, ""method"": ""shot_cluster_bootstrap"", ""replicates"": 400}, ""limitations"": [""hidden state is a coarse-grained recovery-depth process, not a Fock-space state"", ""leakage start/duration use source-inspired effective assumptions"", ""syndrome estimator is first-order and reports the explicit p_err squared model bound"", ""correlation removal is post-selection, not an online leakage-removal controller"", ""no target-device calibration or experimental raw-data fit""], ""protocol_id"": ""PROTO-SBS-MAIN"", ""source_anchors"": [{""fragment"": ""expectation value of the code projector $ \\langle \\Pi_{0}\\rangle=0.825\\pm 0.003 $"", ""line"": 181, ""role"": ""independent_hidden_state_reference""}, {""fragment"": ""P([gg]^{n})=a\\lambda^{n}"", ""line"": 965, ""role"": ""syndrome_string_fit""}, {""fragment"": ""p_{\\mathrm{err}} \\approx 1-\\lambda"", ""line"": 967, ""role"": ""occupancy_estimator_identity""}, {""fragment"": ""decay constant of 17.2 cycles"", ""line"": 1015, ""role"": ""higher_leakage_duration""}, {""fragment"": ""p_{l,\\geq2}=(1.280\\pm0.002)\\times10^{-4}"", ""line"": 1027, ""role"": ""long_leakage_rate""}, {""fragment"": ""length-two or longer leakage events"", ""line"": 1039, ""role"": ""correlation_postselection""}], ""source_path"": ""relative_papers/Real-time_quantum_error_correction_beyond_break-even/Real-time_quantum_error_correction_beyond_break-even.md"", ""syndrome_occupancy"": {""all_gg_probabilities"": [0.7061481790380872, 0.6132262103505843, 0.5325020885547201, 0.46247352285395765, 0.4016555090655509, 0.34877303182579567, 0.3028499580888516, 0.2631403803131991, 0.22843688776938148, 0.19830252100840337, 0.17218390804597702], ""estimator_inputs"": [""observed_all_gg_boolean_matrix""], ""first_order_model_error_bound"": 0.017318350151386646, ""fitted_a"": 0.9364571428539582, ""fitted_lambda"": 0.8684007972995784, ""occupancy"": 0.8132201294912625, ""occupancy_combined_ci"": [0.7936279272267465, 0.8332279271127178], ""occupancy_statistical_ci"": [0.8109462773781331, 0.8159095769613312], ""physical_error_probability"": 0.13159920270042158, ""r_squared_log_probability"": 0.9999997925994594, ""string_lengths"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}, ""tail_correlation"": {""after_removal"": [0.0003629995183379786, -0.0003957049544534765, -0.0018474874552510414, 0.0007218765134960616, 0.0012685487645378172, -0.0010796940112295934, -0.0014107947629514758, -0.0016516862111985282, -0.0027265275066765864], ""before_removal"": [0.011709056928415727, 0.006796259987245586, 0.0018432803996138144, 0.001516901053371984, 0.0019512718481980015, -0.0005559753177892851, -0.0013789381638249815, -0.0028384481642173697, -0.002513385821676087], ""lags"": [40, 60, 80, 100, 120, 140, 160, 180, 200], ""mean_after"": {""ci_high"": 0.0001254471485949731, ""ci_low"": -0.0016765031341516067, ""confidence_level"": 0.95, ""mean"": -0.0007509411228209827, ""method"": ""postselected_shot_cluster_bootstrap"", ""replicates"": 400}, ""mean_before"": {""ci_high"": 0.0032018501085962396, ""ci_low"": 0.0003089645160060808, ""confidence_level"": 0.95, ""mean"": 0.0018366691943708206, ""method"": ""shot_cluster_bootstrap"", ""replicates"": 400}, ""paired_difference"": {""ci_high"": 0.0038448286250082598, ""ci_low"": 0.0014200218271172651, ""confidence_level"": 0.95, ""mean"": 0.0025876103171918034, ""method"": ""paired_shot_cluster_bootstrap"", ""replicates"": 400}, ""removal_rule"": ""drop full trajectories with observed leakage run >=2 cycles"", ""retained_fraction"": 0.8583333333333333, ""retained_shots"": 515, ""shrink_ratio"": 2.445823165831158}}"
gate,exact_ten_scenario_coverage,acceptance,,,pass,True,
gate,decoder_training_evaluation_seeds_disjoint,acceptance,,,pass,True,
gate,six_decoder_scenarios_have_six_seed_clusters,acceptance,,,pass,True,
gate,all_decoder_traces_unique,acceptance,,,pass,True,
gate,static_gaussian_is_constant,acceptance,,,pass,True,
gate,causal_update_contract_preserved,acceptance,,,pass,True,
gate,decoder_metrics_finite,acceptance,,,pass,True,
gate,loss_native_gates_pass,acceptance,,,pass,True,
gate,readout_ancilla_native_gates_pass,acceptance,,,pass,True,
gate,large_error_native_gate_pass,acceptance,,,pass,True,
gate,leakage_native_gate_pass,acceptance,,,pass,True,
gate,component_rows_excluded_from_decoder_ranking,acceptance,,,pass,True,
gate,all_parent_artifacts_current_and_pass,acceptance,,,pass,True,
gate,all_implementation_bindings_present,acceptance,,,pass,True,
gate,no_global_leaderboard_field,acceptance,,,pass,True,
