profile_id,curve_axis,axis_value,bank_fault_mode,seed,logical_error_rate,prediction_disagreement_vs_float,maximum_bank_age_windows,fault_events,adc_bits,lut_address_bits,llr_word_bits,threshold_word_bits,state_bits,update_period_windows,total_dual_bank_storage_bits,replay_window_bits,update_payload_bits,mean_update_payload_bits_per_window,target_hardware_measured,synthesis_measured
joint_p12,joint_precision,12.0,none,401,0.025130208333333334,0.000390625,1,0,12,8,12,10,12,1,6212,3072,3106,3106.0,False,False
base_quantized,base,1.0,lut_sign_burst,101,0.024479166666666666,0.005338541666666667,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,lut_sign_burst,211,0.036328125,0.0171875,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,lut_sign_burst,307,0.03528645833333333,0.0078125,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,lut_sign_burst,401,0.033854166666666664,0.010416666666666666,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,stale_commit,101,0.027473958333333333,0.00026041666666666666,2,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,stale_commit,211,0.026953125,0.0015625,2,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,stale_commit,307,0.027864583333333335,0.0006510416666666666,2,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,stale_commit,401,0.026041666666666668,0.0015625,2,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,torn_update,101,0.02734375,0.000390625,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,torn_update,211,0.027734375,0.00078125,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,torn_update,307,0.027604166666666666,0.000390625,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,torn_update,401,0.025390625,0.0006510416666666666,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,state_msb_flip,101,0.101171875,0.11380208333333333,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,state_msb_flip,211,0.09401041666666667,0.10690104166666667,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,state_msb_flip,307,0.09895833333333333,0.112109375,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
base_quantized,base,1.0,state_msb_flip,401,0.10403645833333333,0.115234375,1,8,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
